battery_id,battery_formula,framework_formula,formula_charge,formula_discharge,working_ion,average_voltage,capacity_grav,capacity_vol,energy_grav,energy_vol,max_delta_volume,stability_charge,stability_discharge,num_steps,nelements,chemsys,elements,id_charge,id_discharge,material_ids,warnings
BAT_02261,Li1-2FeP2O7,FeP2O7,LiFeP2O7,Li2FeP2O7,Li,4.57292265833333,109.99074776690446,311.1139797628757,502.97918267030354,1422.7001673819116,0.020220950657472002,0.176860493863636,0.040643433680552,1,3,Fe-O-P,"Fe,P,O",mp-705011,mp-1101596,"mp-705011,mp-1101596",More than one working ion per transition metal
BAT_02262,Li0-3.5Fe2(PO4)3,Fe2(PO4)3,Fe2(PO4)3,Li7Fe4(PO4)6,Li,4.521604664761903,222.869379936937,657.1000804607824,1007.7272279554473,2971.1467890268955,0.06614854581119001,0.096099300980394,0.023279570426839,4,3,Fe-O-P,"Fe,P,O",mp-26582,mp-1177121,"mp-26582,mp-26704,mp-25300,mp-1101593,mp-697784,mp-26703,mp-26054,mp-26581,mp-766373,mp-776769,mp-771817,mp-19430,mp-705329,mp-775523,mp-849395,mp-585226,mp-758654,mp-1177121,mp-761017",More than one working ion per transition metal
BAT_02263,Li0-4Fe3P4O15,Fe3P4O15,Fe3P4O15,Li4Fe3P4O15,Li,3.789180579583334,191.71815298869643,588.4258679091099,726.4547020583551,2229.6518712056677,0.010084047472605,0.08493657473485601,0.04633095785256,2,3,Fe-O-P,"Fe,P,O",mp-705395,mp-705404,"mp-705395,mp-705381,mp-705404",More than one working ion per transition metal
BAT_02264,Li0-6Fe5(P2O7)4,Fe5(P2O7)4,Fe5(P2O7)4,Li6Fe5(P2O7)4,Li,3.210455832499997,158.17615610975042,481.60508367456185,507.81756294497836,1546.1718498446464,0.007965145683528001,0.049477732560978004,0.090182500815602,2,3,Fe-O-P,"Fe,P,O",mp-705433,mp-705431,"mp-705433,mp-705376,mp-705431",More than one working ion per transition metal
BAT_02265,Li0-2FeP4O13,FeP4O13,FeP4O13,Li2FeP4O13,Li,5.459704825833331,133.46877646314925,326.30141731322567,728.7001229539261,1781.5094227812738,0.06519905528245601,0.156072722129625,0.07417636858333601,2,3,Fe-O-P,"Fe,P,O",mp-1101552,mp-759091,"mp-1101552,mp-705398,mp-759091",More than one working ion per transition metal
BAT_02266,Li0-1FeP2O7,FeP2O7,FeP2O7,LiFeP2O7,Li,5.186244598333336,113.21572119795302,361.5558145344529,587.1644225092969,1875.1168901253159,0.048410090432895,0.072361598916674,0.018711985681818002,1,3,Fe-O-P,"Fe,P,O",mp-26214,mp-1101516,"mp-26214,mp-1101516,mp-697764",
BAT_02267,Li3-9Fe3P8O29,Fe3P8O29,Li3Fe3P8O29,Li9Fe3P8O29,Li,5.122848177500018,170.75054793263155,460.64888789821595,874.7291332838109,2359.8343158367857,0.056456915235829006,0.114454482790697,0.002551181836732,2,3,Fe-O-P,"Fe,P,O",mp-705437,mp-554093,"mp-705437,mp-26221,mp-1177017,mp-554093",More than one working ion per transition metal
BAT_02268,Li0-1Fe3P3O13,Fe3P3O13,Fe3P3O13,LiFe3P3O13,Li,5.070616228333312,56.37794258109421,178.53543793195925,285.87091057173996,905.2846889103872,0.005085635827754001,0.100417054210525,0.048373105124999004,1,3,Fe-O-P,"Fe,P,O",mp-1356526,mp-1013899,"mp-1356526,mp-1013899",
BAT_02269,Li0-1Fe2P3O10,Fe2P3O10,Fe2P3O10,LiFe2P3O10,Li,3.886222098333339,72.13497255995688,240.55947755554268,280.33252442517346,934.8675576398729,0.029773622974997003,0.040714580333293005,0.0,1,3,Fe-O-P,"Fe,P,O",mp-27008,mp-27007,"mp-27008,mp-27007",
BAT_02270,Li0-2FeP2O7,FeP2O7,FeP2O7,Li2FeP2O7,Li,4.685062900833334,219.98149553380892,649.320453890125,1030.627143595282,3042.1071692728865,0.028261706549256003,0.181404816166675,0.018963436805552,2,3,Fe-O-P,"Fe,P,O",mp-26626,mp-695805,"mp-26626,mp-26326,mp-695805",More than one working ion per transition metal
BAT_02271,Li0-1Fe(PO3)4,Fe(PO3)4,Fe(PO3)4,LiFe(PO3)4,Li,5.964160693333331,70.77721708778762,200.23830316944063,422.12669613850306,1194.2534170629408,0.036306995668488,0.07040533196078601,0.020458547777763,1,3,Fe-O-P,"Fe,P,O",mp-26270,mp-26269,"mp-26270,mp-26269",
BAT_02272,Li1-2FeP2O7,FeP2O7,LiFeP2O7,Li2FeP2O7,Li,3.75695153333334,109.99074776690446,318.702195056357,413.2299084753524,1197.3487003936818,0.025337950974353003,0.07954253045454601,0.019432894305552003,1,3,Fe-O-P,"Fe,P,O",mp-695816,mp-26255,"mp-695816,mp-26255",More than one working ion per transition metal
BAT_02273,Li0-1Fe2P2O9,Fe2P2O9,Fe2P2O9,LiFe2P2O9,Li,5.222903275833322,82.57455458747069,260.10357710895113,431.2789116553781,1358.495824938306,0.036861167955307,0.147552150576923,0.05895921303571001,1,3,Fe-O-P,"Fe,P,O",mp-1041062,mp-1013910,"mp-1041062,mp-1013910",
BAT_02274,Li0-1Fe(PO3)3,Fe(PO3)3,Fe(PO3)3,LiFe(PO3)3,Li,3.6850577958333353,89.42713542137633,272.6316249101591,329.54416254358625,1004.6632947658915,0.024122449456892,0.015117229102563001,0.003014160892856,1,3,Fe-O-P,"Fe,P,O",mp-25310,mp-504179,"mp-25310,mp-2226385,mp-504179",
BAT_02275,Li0-2FeP2O7,FeP2O7,FeP2O7,Li2FeP2O7,Li,4.150864134583334,219.98149553380892,637.8347978098318,913.1133000832914,2647.565586018043,0.037405513232359,0.087777896666674,0.029974131597218002,2,3,Fe-O-P,"Fe,P,O",mp-697733,mp-697811,"mp-697733,mp-1380484,mp-26546,mp-697811",More than one working ion per transition metal
BAT_02276,Li0-2FeP2O7,FeP2O7,FeP2O7,Li2FeP2O7,Li,4.021490484583336,219.98149553380892,645.7767224376597,884.6534910736242,2596.9849444484626,0.082201524694838,0.054226381416675004,0.023576810555551,2,3,Fe-O-P,"Fe,P,O",mp-26644,mp-540231,"mp-26644,mp-26643,mp-26358,mp-540231",More than one working ion per transition metal
BAT_02277,Li0-4Fe5(P3O11)2,Fe5(P3O11)2,Fe5(P3O11)2,Li4Fe5(P3O11)2,Li,3.233901318333328,126.89819271763606,408.1763545676757,410.37623272368,1320.0020511488983,0.009794939797347,0.038046796439394,0.040637108918918,1,3,Fe-O-P,"Fe,P,O",mp-31872,mp-26471,"mp-31872,mp-26471",
BAT_02278,Li0-1FePO4,FePO4,FePO4,LiFePO4,Li,3.33833296833333,169.89052558677983,482.13429141027206,567.1511425738244,1609.5248001789403,0.061233715544775004,0.006887935833333,0.008219499285714001,1,3,Fe-O-P,"Fe,P,O",mp-504276,mp-756958,"mp-504276,mp-753877,mp-757359,mp-756958,mp-26559",
BAT_02279,Li0-1FeP2O7,FeP2O7,FeP2O7,LiFeP2O7,Li,5.05266877583333,113.21572119795302,331.53287640931893,572.0415394303488,1675.1258127955762,0.014660789909829,0.053583120666674006,0.013783898409091002,1,3,Fe-O-P,"Fe,P,O",mp-26566,mp-1101512,"mp-26566,mp-1101512,mp-697758",
BAT_02280,Li2-3Fe(PO4)2,Fe(PO4)2,Li2Fe(PO4)2,Li3Fe(PO4)2,Li,4.779760743333331,100.52664327697445,316.079951377546,480.49330319435603,1510.7865433491027,0.004601904242337001,0.081518333557694,0.030641763750006,1,3,Fe-O-P,"Fe,P,O",mp-26576,mp-26575,"mp-26576,mp-26575",More than one working ion per transition metal
BAT_02281,Li0-6Fe9(PO4)8,Fe9(PO4)8,Fe9(PO4)8,Li6Fe9(PO4)8,Li,3.485911999999999,123.31762784463503,421.64843795441845,429.87439871514727,1469.8293496465624,0.014841544193299002,0.073364621530596,0.051029918999999,1,3,Fe-O-P,"Fe,P,O",mp-704206,mp-25809,"mp-704206,mp-25809",
BAT_02282,Li0-1FeP2O7,FeP2O7,FeP2O7,LiFeP2O7,Li,6.073482713333324,113.21572119795302,343.14578188844115,687.6137255733329,2084.0899744526946,0.025456426674925002,0.164114947666674,0.021466110454546,1,3,Fe-O-P,"Fe,P,O",mp-26564,mp-26563,"mp-26564,mp-26563",
BAT_02283,Li0-1FePO4,FePO4,FePO4,LiFePO4,Li,3.552719033333336,169.89052558677983,499.3776317644837,603.5733038351569,1774.1484171906075,0.026701392711024,0.093067095833333,0.051460769999999004,2,3,Fe-O-P,"Fe,P,O",mp-753636,mp-765627,"mp-753636,mp-753523,mp-765627",
BAT_02284,Li1-3Fe2(PO4)3,Fe2(PO4)3,LiFe2(PO4)3,Li3Fe2(PO4)3,Li,5.039994360833337,128.41275539730495,427.84622363266556,647.1995630614877,2156.3425544124734,0.005745626739632001,0.135416087777775,0.035317135750012,1,3,Fe-O-P,"Fe,P,O",mp-699352,mp-26677,"mp-699352,mp-26677",More than one working ion per transition metal
BAT_02285,Li0-1FePO4,FePO4,FePO4,LiFePO4,Li,3.173812358333333,169.89052558677983,494.065667906899,539.2006496710671,1568.0717226311285,0.16351444197376802,0.022946063333333003,0.045486552857142,1,3,Fe-O-P,"Fe,P,O",mp-753756,mp-757406,"mp-753756,mp-753870,mp-757406",
BAT_02286,Li0-1FePO4,FePO4,FePO4,LiFePO4,Li,3.847418561666669,169.89052558677983,579.7048113283173,653.6399615938828,2230.3670513920424,0.022463639130684002,0.147130554166666,0.055700944523809005,2,3,Fe-O-P,"Fe,P,O",mp-26612,mp-26611,"mp-26612,mp-766485,mp-26611",
BAT_02287,Li0-3Fe3(PO4)4,Fe3(PO4)4,Fe3(PO4)4,Li3Fe3(PO4)4,Li,5.193776308333331,141.49647254021954,446.01460805357794,734.90102679213,2316.50010447925,0.036606261852087006,0.168748626376811,0.050661222692307,1,3,Fe-O-P,"Fe,P,O",mp-25814,mp-25813,"mp-25814,mp-25813",
BAT_02288,Li0-1FeP2O7,FeP2O7,FeP2O7,LiFeP2O7,Li,5.228175245833346,113.21572119795302,354.4539097739886,591.9116310063075,1853.1471568692134,0.032996177726613,0.09602713016667501,0.036414227954545006,1,3,Fe-O-P,"Fe,P,O",mp-26614,mp-26613,"mp-26614,mp-26613",
BAT_02289,Li0.5-1FePO4,FePO4,LiFe2(PO4)2,LiFePO4,Li,3.817032748333336,84.94526279338992,258.56981775059336,324.2388498981506,986.9694620845972,0.0029948646819200004,0.08460165192307001,0.045523612499999005,1,3,Fe-O-P,"Fe,P,O",mp-753789,mp-774251,"mp-753789,mp-774251",
BAT_02290,Li1-2FeP2O7,FeP2O7,LiFeP2O7,Li2FeP2O7,Li,4.5530003633333305,109.99074776690446,307.34896475961887,500.7879145460206,1399.3599482206673,0.031491469327076,0.170060335909091,0.036070146805553004,1,3,Fe-O-P,"Fe,P,O",mp-1101522,mp-25845,"mp-1101522,mp-25845,mp-504122",More than one working ion per transition metal
BAT_02291,Li0-1FeP2O7,FeP2O7,FeP2O7,LiFeP2O7,Li,4.980471823333336,113.21572119795302,353.9417453266419,563.8677093847677,1762.7968897007636,0.035264312957085,0.07085205941667401,0.036046292954545006,1,3,Fe-O-P,"Fe,P,O",mp-26750,mp-26749,"mp-26750,mp-26749",
BAT_02292,Li0-1FeP2O7,FeP2O7,FeP2O7,LiFeP2O7,Li,5.343613760833326,113.21572119795302,367.4267672300905,604.981085736051,1963.3867294692147,0.052205318435475004,0.10924581641667401,0.037936805000001,1,3,Fe-O-P,"Fe,P,O",mp-690058,mp-26717,"mp-690058,mp-26717",
BAT_02293,Li0-1Fe4(PO4)3,Fe4(PO4)3,Fe4(PO4)3,LiFe4(PO4)3,Li,2.728835493333325,52.01796592199447,190.7954982295084,141.9484716989419,520.6495275368982,0.0008681441140010001,0.019568003684209002,0.049874921250005005,1,3,Fe-O-P,"Fe,P,O",mp-31780,mp-25825,"mp-31780,mp-25826,mp-25825",
BAT_02294,Li0-1Fe4P7O24,Fe4P7O24,Fe4P7O24,LiFe4P7O24,Li,4.05246368833338,32.247312700630985,98.3916676713061,130.6810637656389,398.7286604725333,0.011437193178518,0.017219491714287,0.033852193703703,1,3,Fe-O-P,"Fe,P,O",mp-26756,mp-697800,"mp-26756,mp-697800",
BAT_02295,Li0-1FePO4,FePO4,FePO4,LiFePO4,Li,3.400948843333336,169.89052558677983,489.743938559996,577.7889864876514,1665.5940813751308,0.113781402880349,0.026315635,0.015926687857142,1,3,Fe-O-P,"Fe,P,O",mp-26792,mp-757027,"mp-26792,mp-753648,mp-757027,mp-26791",
BAT_02296,Li1-3Fe2(PO4)3,Fe2(PO4)3,LiFe2(PO4)3,Li3Fe2(PO4)3,Li,4.84617474333334,128.41275539730495,413.1184456558915,622.3106519282613,2002.0441773427085,0.034227154066261,0.11609164305555301,0.037307097250012,2,3,Fe-O-P,"Fe,P,O",mp-540420,mp-26825,"mp-540420,mp-766384,mp-26825",More than one working ion per transition metal
BAT_02297,Li0-3Fe3(PO4)4,Fe3(PO4)4,Fe3(PO4)4,Li3Fe3(PO4)4,Li,4.888432900000002,141.49647254021954,409.79949046862293,691.6960115995561,2003.2773116100539,0.06769954466217201,0.11357956528985601,0.037089754230769004,1,3,Fe-O-P,"Fe,P,O",mp-1101553,mp-26807,"mp-1101553,mp-31829,mp-26807",
BAT_02298,Li2-3Fe(PO4)2,Fe(PO4)2,Li2Fe(PO4)2,Li3Fe(PO4)2,Li,4.764306250833333,100.52664327697445,315.23744346019515,478.93971493978205,1501.8877223741272,0.022610561627826,0.084076861057694,0.034121431607148,1,3,Fe-O-P,"Fe,P,O",mp-697816,mp-26805,"mp-697816,mp-26805",More than one working ion per transition metal
BAT_02299,Li0-1Fe(PO3)4,Fe(PO3)4,Fe(PO3)4,LiFe(PO3)4,Li,5.371385828333307,70.77721708778762,170.0262906600116,380.17174083421236,913.276808095266,0.012100569864138001,0.054539892254902,0.038406458333319,1,3,Fe-O-P,"Fe,P,O",mp-585418,mp-26811,"mp-585418,mp-26811",
BAT_02300,Li2-3Fe(PO4)2,Fe(PO4)2,Li2Fe(PO4)2,Li3Fe(PO4)2,Li,4.650400668333337,100.52664327697445,315.81685882778055,467.489169080549,1468.674931363646,0.029082501301479,0.076758569326925,0.03546198803572,1,3,Fe-O-P,"Fe,P,O",mp-689973,mp-26773,"mp-689973,mp-26773",More than one working ion per transition metal
BAT_02301,Li0-1Fe3(P3O10)2,Fe3(P3O10)2,Fe3(P3O10)2,LiFe3(P3O10)2,Li,4.476146758333333,39.39618144004038,105.35087121185384,176.34308984354857,471.565960662532,0.012491098894511,0.022762295862067003,0.028414009111121002,1,3,Fe-O-P,"Fe,P,O",mp-25884,mp-25883,"mp-25884,mp-25883",
BAT_02302,Li0-2Fe3(P2O7)2,Fe3(P2O7)2,Fe3(P2O7)2,Li2Fe3(P2O7)2,Li,3.974167163333338,101.2707214342263,345.17787278453716,402.4667757309798,1371.7945675295598,0.016209433441884,0.11052703011904101,0.036838418695649,1,3,Fe-O-P,"Fe,P,O",mp-26860,mp-540433,"mp-26860,mp-1101565,mp-540433",
BAT_02303,Li0-2Fe5(PO4)4,Fe5(PO4)4,Fe5(PO4)4,Li2Fe5(PO4)4,Li,2.958649803333334,79.64868320591879,272.0761080674385,235.65256090295068,804.9779236254259,0.033175345147056,0.009732526200000001,0.038336935000005005,1,3,Fe-O-P,"Fe,P,O",mp-26858,mp-540431,"mp-26858,mp-540431",
BAT_02304,Li0-3Fe3(PO4)4,Fe3(PO4)4,Fe3(PO4)4,Li3Fe3(PO4)4,Li,4.882095496666669,141.49647254021954,446.3055940482234,690.7992913828249,2178.906530839974,0.05930782921633,0.097258502463768,0.023383129807692003,1,3,Fe-O-P,"Fe,P,O",mp-31818,mp-26307,"mp-31818,mp-26307",
BAT_02305,Li3-4FeP2O9,FeP2O9,Li3FeP2O9,Li4FeP2O9,Li,4.625162528333338,92.5621727006796,255.66652313564984,428.11509271630234,1182.4992225562762,0.012176103118689,0.098446221166666,0.058178589531249006,1,3,Fe-O-P,"Fe,P,O",mp-26902,mp-26901,"mp-26902,mp-26901",More than one working ion per transition metal
BAT_02306,Li2-3Fe(PO4)2,Fe(PO4)2,Li2Fe(PO4)2,Li3Fe(PO4)2,Li,4.819381000833336,100.52664327697445,309.85186340589655,484.4761946866009,1493.2941835711838,0.036212042896267005,0.08502633971154,0.031069179642863,1,3,Fe-O-P,"Fe,P,O",mp-762856,mp-772427,"mp-762856,mp-772427",More than one working ion per transition metal
BAT_02307,Li3-3.5Fe2(PO4)3,Fe2(PO4)3,Li3Fe2(PO4)3,Li7Fe4(PO4)6,Li,3.079887863333288,31.838482848133857,95.21847069808905,98.05895691091251,293.26221226820076,0.005650417961543,0.042163821375011006,0.046594614207327,1,3,Fe-O-P,"Fe,P,O",mp-772738,mp-772517,"mp-772738,mp-758962,mp-772517",More than one working ion per transition metal
BAT_02308,Li0-1FePO4,FePO4,FePO4,LiFePO4,Li,3.313778293333333,169.89052558677983,495.9894117980262,562.9795359324622,1643.598946539467,0.097290927749932,0.009450009166666001,0.013923372857142001,1,3,Fe-O-P,"Fe,P,O",mp-766442,mp-757097,"mp-766442,mp-766456,mp-757097",
BAT_02309,Li0-1FeP2O7,FeP2O7,FeP2O7,LiFeP2O7,Li,5.292931158333336,113.21572119795302,349.84154995627813,599.2430183418255,1851.687240243213,0.099325903956339,0.11041740691667401,0.043609396590909004,1,3,Fe-O-P,"Fe,P,O",mp-1048396,mp-757908,"mp-1048396,mp-757908",
BAT_02310,Li0-2FeP2O7,FeP2O7,FeP2O7,Li2FeP2O7,Li,3.932408963333327,219.98149553380892,645.1336382152299,865.0572048046206,2536.92930146541,0.04507410092909701,0.049472965916673,0.034462551180553004,2,3,Fe-O-P,"Fe,P,O",mp-766012,mp-757481,"mp-766012,mp-766136,mp-757481",More than one working ion per transition metal
BAT_02311,Li0.75-2FeP2O7,FeP2O7,Li3Fe4(P2O7)4,Li2FeP2O7,Li,4.055408742333343,137.48843470863056,412.58360059062693,557.5718000871075,1673.1951407785966,0.033374470746635,0.08721443550387001,0.012548983055552,4,3,Fe-O-P,"Fe,P,O",mp-849425,mp-849623,"mp-849425,mp-849584,mp-1177688,mp-849452,mp-849490,mp-849415,mp-782726,mp-849555,mp-849557,mp-1176772,mp-831266,mp-849492,mp-1177390,mp-849563,mp-1177154,mp-849560,mp-1177159,mp-849564,mp-1177735,mp-849506,mp-1177912,mp-1177031,mp-1176933,mp-849623",More than one working ion per transition metal
BAT_02312,Li0-1Fe5P3O13,Fe5P3O13,Fe5P3O13,LiFe5P3O13,Li,2.881223538333334,45.652218795742236,168.06418599431137,131.534247371436,484.2304886376415,0.0012365219315730001,0.056366373253954,0.052839125909098006,1,3,Fe-O-P,"Fe,P,O",mp-763767,mp-758965,"mp-763767,mp-759643,mp-758965",
BAT_02313,Li0-1FePO4,FePO4,FePO4,LiFePO4,Li,3.321968453333338,169.89052558677983,603.2624458626904,564.3709665195029,2004.018814236568,0.069763680911937,0.029870462083334003,0.030256595357142,1,3,Fe-O-P,"Fe,P,O",mp-776288,mp-831160,"mp-776288,mp-831160",
BAT_02314,Li2-3FePO5,FePO5,Li2FePO5,Li3FePO5,Li,2.679945040833336,142.83552534504514,406.8335135325081,382.791357803278,1090.291457036247,0.006739265591828,0.0564479588889,0.060272362499998004,1,3,Fe-O-P,"Fe,P,O",mp-766462,mp-765579,"mp-766462,mp-1176795,mp-765579",More than one working ion per transition metal
BAT_02315,Li0-1FePO4,FePO4,FePO4,LiFePO4,Li,3.188486138333329,169.89052558677983,497.1980202214779,541.6935858676112,1585.3089954829566,0.17576679950832402,0.0,0.023722244285714,1,3,Fe-O-P,"Fe,P,O",mp-760343,mp-761486,"mp-760343,mp-761486",
BAT_02316,Li0-0.67FePO4,FePO4,FePO4,Li2Fe3(PO4)3,Li,3.144997068333343,114.94614856262825,381.9882807638691,361.5053002456748,1201.3520231400626,0.05721316834534201,0.044608444999999004,0.061102078499998005,1,3,Fe-O-P,"Fe,P,O",mp-772512,mp-771770,"mp-772512,mp-771770",
BAT_02317,Li2-3Fe(PO4)2,Fe(PO4)2,Li2Fe(PO4)2,Li3Fe(PO4)2,Li,5.011994878333344,100.52664327697445,309.2322612038725,503.8390212402391,1549.8705093692479,0.013561213646674002,0.083219493173078,0.015633259464292,1,3,Fe-O-P,"Fe,P,O",mp-758232,mp-773399,"mp-758232,mp-773399,mp-760008",More than one working ion per transition metal
BAT_02318,Li0-1FePO4,FePO4,FePO4,LiFePO4,Li,3.33574072583333,169.89052558677983,498.01662306947463,566.7107451330509,1661.2543317148331,0.09330046560053401,0.010196528125000002,0.011425755892857001,1,3,Fe-O-P,"Fe,P,O",mp-766460,mp-765594,"mp-766460,mp-766464,mp-765594",
BAT_02319,Li0-1Fe(PO3)3,Fe(PO3)3,Fe(PO3)3,LiFe(PO3)3,Li,3.774391343333325,89.42713542137633,258.0514006447103,337.5330057935398,973.9869727284342,0.025989487357177002,0.072972866025641,0.050356284642857005,1,3,Fe-O-P,"Fe,P,O",mp-763780,mp-762657,"mp-763780,mp-762657",
BAT_02320,Li0-8Fe7(PO4)8,Fe7(PO4)8,Fe7(PO4)8,Li8Fe7(PO4)8,Li,4.060776314583333,177.75607616023612,592.4639906914645,721.8276638447579,2405.8637406434195,0.008453804533686,0.09030250535461201,0.028145796090934,1,3,Fe-O-P,"Fe,P,O",mp-1178257,mp-774835,"mp-1178257,mp-774835",More than one working ion per transition metal
BAT_02321,Li0-4Fe5Sb(PO4)6,Fe5Sb(PO4)6,Fe5Sb(PO4)6,Li4Fe5Sb(PO4)6,Li,2.660579385833334,107.35867751386526,373.162248829036,285.6362842837186,992.8277868057426,0.049316877760294,0.019126238124998002,0.08582081458125301,1,4,Fe-O-P-Sb,"Fe,Sb,P,O",mp-771885,mp-776398,"mp-771885,mp-776398",
BAT_02322,Li0-4Fe3Sb(PO4)4,Fe3Sb(PO4)4,Fe3Sb(PO4)4,Li4Fe3Sb(PO4)4,Li,2.90379491833333,153.82276864261001,550.494472868947,446.6697739083745,1598.5230528874338,0.055870134932014,0.06745134864582901,0.09465944273538701,1,4,Fe-O-P-Sb,"Fe,Sb,P,O",mp-1178297,mp-1177409,"mp-1178297,mp-1177409",More than one working ion per transition metal
BAT_02323,Li6-8Fe3Sn(PO4)6,Fe3Sn(PO4)6,Li6Fe3Sn(PO4)6,Li8Fe3Sn(PO4)6,Li,1.9665282433333051,58.8008922510773,174.98944023541733,115.633615344942,344.12167650803366,0.072151120637495,0.053661716499987,0.11468287482142901,1,4,Fe-O-P-Sn,"Fe,Sn,P,O",mp-778734,mp-775125,"mp-778734,mp-775125",More than one working ion per transition metal
BAT_02324,Li0-8Fe7Te(PO4)12,Fe7Te(PO4)12,Fe7Te(PO4)12,Li8Fe7Te(PO4)12,Li,5.024749633333348,125.11637465090324,384.05781834164577,628.6784576511238,1929.7943818909903,0.012181310859530002,0.08411526526960901,0.022555604749999,1,4,Fe-O-P-Te,"Fe,Te,P,O",mp-777003,mp-1176834,"mp-777003,mp-1176834",More than one working ion per transition metal
BAT_02325,Li0-2FeSn(PO4)2,FeSn(PO4)2,FeSn(PO4)2,Li2FeSn(PO4)2,Li,2.635876797083331,141.66446796902832,516.7230458586649,373.41008409071657,1362.0182870970812,0.11936675793973602,0.033455896388893,0.062991719404761,1,4,Fe-O-P-Sn,"Fe,Sn,P,O",mp-1178211,mp-772178,"mp-1178211,mp-772178",More than one working ion per transition metal
BAT_02326,Li0-6Fe3Sb(PO4)6,Fe3Sb(PO4)6,Fe3Sb(PO4)6,Li6Fe3Sb(PO4)6,Li,3.9572313316666663,178.52396803848805,551.8048842029468,706.4606397753635,2183.619576734598,0.0019219363635280002,0.06574333499999001,0.073889446256248,1,4,Fe-O-P-Sb,"Fe,Sb,P,O",mp-775128,mp-757289,"mp-775128,mp-757289",More than one working ion per transition metal
BAT_02327,Li0-7TiFe3(PO4)6,TiFe3(PO4)6,TiFe3(PO4)6,Li7TiFe3(PO4)6,Li,4.012802456190469,225.00180413356517,636.0857632822424,902.8877922744572,2552.4865132467717,0.043553175022297004,0.073530078063735,0.068120638902432,2,4,Fe-O-P-Ti,"Ti,Fe,P,O",mp-775272,mp-760106,"mp-775272,mp-758142,mp-760106",More than one working ion per transition metal
BAT_02328,Li0-6VFe3(PO4)6,VFe3(PO4)6,VFe3(PO4)6,Li6VFe3(PO4)6,Li,4.215075326666668,193.75716207888482,570.0605038162989,816.7010332436621,2402.847964343252,0.01367067541944,0.068798300171571,0.046756807624998,1,4,Fe-O-P-V,"V,Fe,P,O",mp-774165,mp-757753,"mp-774165,mp-757753",More than one working ion per transition metal
BAT_02329,Li0-6Ti3Fe(PO4)6,Ti3Fe(PO4)6,Ti3Fe(PO4)6,Li6Ti3Fe(PO4)6,Li,3.25173819166666,198.3042134413489,564.6564078165562,644.8333844156514,1836.1148064664008,0.021552192613268,0.036345302365203,0.07686674494907701,2,4,Fe-O-P-Ti,"Ti,Fe,P,O",mp-775436,mp-1176962,"mp-775436,mp-743603,mp-1176962",More than one working ion per transition metal
BAT_02330,Li0-4VFe3(PO4)4,VFe3(PO4)4,VFe3(PO4)4,Li4VFe3(PO4)4,Li,3.21590019333333,171.22102178307352,585.8978057906918,550.6297170549166,1884.18886691586,0.061323441257394,0.025083127916694002,0.006938646339282001,1,4,Fe-O-P-V,"V,Fe,P,O",mp-1216366,mp-1222547,"mp-1216366,mp-1222547",
BAT_02331,Li0-6V3Fe(PO4)6,V3Fe(PO4)6,V3Fe(PO4)6,Li6V3Fe(PO4)6,Li,3.503242440000002,196.07404453909308,567.109655424458,686.8949142118016,1986.7226130167387,0.030496756830814,0.018148604436303003,0.046796762828119,1,4,Fe-O-P-V,"V,Fe,P,O",mp-772911,mp-1176939,"mp-772911,mp-1176939",More than one working ion per transition metal
BAT_02332,Li0-8VFe7(PO4)12,VFe7(PO4)12,VFe7(PO4)12,Li8VFe7(PO4)12,Li,5.005458034583317,130.97525938266153,385.59780030337276,655.5911644085772,1930.0936076461708,0.011269886198883,0.08138519322304301,0.014779573807574001,1,4,Fe-O-P-V,"V,Fe,P,O",mp-1101268,mp-758577,"mp-1101268,mp-758577",
BAT_02333,Li0-2VFe(PO4)2,VFe(PO4)2,VFe(PO4)2,Li2VFe(PO4)2,Li,2.954241255833335,172.57252201139963,585.4733999407621,509.8208641492832,1729.6296722980096,0.041068615967482,0.026026008333333003,0.010759549464284,1,4,Fe-O-P-V,"V,Fe,P,O",mp-774620,mp-861602,"mp-774620,mp-861602",
BAT_02334,Li0-3VFe(P2O7)2,VFe(P2O7)2,VFe(P2O7)2,Li3VFe(P2O7)2,Li,3.761030858333332,169.09588810400138,476.4939383316091,635.9748531764294,1792.1084058739618,0.054003401912552006,0.010630669541582,0.000288295833343,3,4,Fe-O-P-V,"V,Fe,P,O",mp-767722,mp-1177512,"mp-767722,mp-752490,mp-759820,mp-1235847,mp-759903,mp-1235226,mp-765981,mp-759761,mp-1176547,mp-1235295,mp-1177781,mp-1177512",More than one working ion per transition metal
BAT_02335,Li0-8Fe7P12WO48,Fe7P12WO48,Fe7P12WO48,Li8Fe7P12WO48,Li,4.920630242083338,121.14078930995905,382.10221945367516,596.0890314284304,1880.1837366109185,0.015870303091575,0.06581144783701501,0.012773160148019,1,4,Fe-O-P-W,"Fe,P,W,O",mp-770783,mp-1176835,"mp-770783,mp-1176835",
BAT_02336,Li0-2ZnFe(PO4)2,ZnFe(PO4)2,ZnFe(PO4)2,Li2ZnFe(PO4)2,Li,4.203928567083335,164.89225019453374,596.3957034736627,693.1952410834531,2507.2049351186924,0.016671797524838,0.07902082942708101,0.024070144821428,1,4,Fe-O-P-Zn,"Zn,Fe,P,O",mp-1101161,mp-756192,"mp-1101161,mp-756192",
