battery_id,framework_formula,graph_file,status,num_atoms,num_edges
BAT_00716,TiFe2O5,BAT_00716.pt,existing,16,682
BAT_00717,Ti12Fe5O32,BAT_00717.pt,existing,49,2076
BAT_00718,TiFeO4,BAT_00718.pt,existing,12,568
BAT_00719,TiFe3O8,BAT_00719.pt,existing,24,944
BAT_00720,TiFeO4,BAT_00720.pt,existing,24,992
BAT_00721,TiFe3O8,BAT_00721.pt,existing,24,1016
BAT_00722,Ti2Fe3O10,BAT_00722.pt,existing,15,588
BAT_00723,TiFe5O12,BAT_00723.pt,existing,18,652
BAT_00724,TiFe3O8,BAT_00724.pt,existing,24,754
BAT_00725,Ti(FeO3)2,BAT_00725.pt,existing,27,1086
BAT_00726,V2Fe3O10,BAT_00726.pt,existing,15,586
BAT_00727,VFeO4,BAT_00727.pt,existing,12,464
BAT_00728,V4FeO12,BAT_00728.pt,existing,17,578
BAT_00729,VFeO4,BAT_00729.pt,existing,12,496
BAT_00730,VFe3O8,BAT_00730.pt,existing,24,1016
BAT_00731,VFeO4,BAT_00731.pt,existing,12,516
BAT_00732,V3(FeO5)2,BAT_00732.pt,existing,15,592
BAT_00733,V(FeO3)2,BAT_00733.pt,existing,27,1218
BAT_00735,V3(FeO6)2,BAT_00735.pt,existing,68,2252
BAT_00736,V3FeO8,BAT_00736.pt,existing,12,528
BAT_00737,V2FeO6,BAT_00737.pt,existing,27,1180
BAT_00738,VFe3O8,BAT_00738.pt,existing,12,472
BAT_00739,VFeO4,BAT_00739.pt,existing,18,714
BAT_00740,V3FeO8,BAT_00740.pt,existing,12,480
BAT_00741,Fe3WO8,BAT_00741.pt,existing,12,448
BAT_00745,Fe(PS3)2,BAT_00745.pt,existing,9,190
BAT_00752,VGa3O8,BAT_00752.pt,existing,12,372
BAT_00755,NiGe3O8,BAT_00755.pt,existing,48,2560
BAT_00756,V2SiGeO10,BAT_00756.pt,existing,14,506
BAT_00757,V2SiGeO10,BAT_00757.pt,existing,28,1016
BAT_00758,V(GeO3)2,BAT_00758.pt,existing,36,1412
BAT_00760,VGeO5,BAT_00760.pt,existing,14,492
BAT_00763,MnPHO5,BAT_00763.pt,existing,16,770
BAT_00764,MnP2HO8,BAT_00764.pt,existing,24,1024
BAT_00766,MnPH2O5,BAT_00766.pt,existing,36,1662
BAT_00767,Mn2P4H3O16,BAT_00767.pt,existing,25,1126
BAT_00768,MnP2HO7,BAT_00768.pt,existing,44,1972
BAT_00769,MnVP2(HO5)2,BAT_00769.pt,existing,32,1488
BAT_00770,MnVP2(HO5)2,BAT_00770.pt,existing,16,702
BAT_00771,MnH4(SO5)2,BAT_00771.pt,existing,34,1552
BAT_00773,MnH4(SO5)2,BAT_00773.pt,existing,34,1522
BAT_00774,MnH6(S2O9)2,BAT_00774.pt,existing,116,4080
BAT_00775,MnH8(SO6)2,BAT_00775.pt,existing,92,4312
BAT_00776,NiH12(SO7)2,BAT_00776.pt,existing,58,2340
BAT_00782,VP2HO8,BAT_00782.pt,existing,48,2192
BAT_00783,VP2HO8,BAT_00783.pt,existing,48,2188
BAT_00785,V2P4H3O16,BAT_00785.pt,existing,25,1164
BAT_00786,VP2HO8,BAT_00786.pt,existing,72,3286
BAT_00787,VP2HO8,BAT_00787.pt,existing,72,3282
BAT_00788,VPHO5,BAT_00788.pt,existing,32,1424
BAT_00789,VSi4(HO6)2,BAT_00789.pt,existing,38,1506
BAT_00790,VP2HO8,BAT_00790.pt,existing,48,2122
BAT_00794,KMnO2,BAT_00794.pt,existing,16,454
BAT_00796,KMnO2,BAT_00796.pt,existing,8,248
BAT_00803,K2NiO4,BAT_00803.pt,existing,28,736
BAT_00825,LaTi2O6,BAT_00825.pt,existing,9,400
BAT_00829,Mg2Mn3O8,BAT_00829.pt,existing,13,588
BAT_00831,Mg(NiO2)4,BAT_00831.pt,existing,13,680
BAT_00832,MgNi3O8,BAT_00832.pt,existing,12,580
BAT_00833,Mg(Ni6O13)2,BAT_00833.pt,existing,39,1898
BAT_00842,Na5Mn2O8,BAT_00842.pt,existing,120,4272
BAT_00843,NaMnP2O7,BAT_00843.pt,existing,22,944
BAT_00844,Na2Mn(PO3)5,BAT_00844.pt,existing,46,1712
BAT_00845,Mn2NbNi3(PO4)6,BAT_00845.pt,existing,36,1410
BAT_00847,Mn3NbO8,BAT_00847.pt,existing,24,1032
BAT_00848,MnNb4O12,BAT_00848.pt,existing,68,2588
BAT_00849,Mn3Nb(PO4)4,BAT_00849.pt,existing,24,850
BAT_00850,Mn3Nb(PO4)6,BAT_00850.pt,existing,34,1324
BAT_00851,Mn7Nb(PO4)12,BAT_00851.pt,existing,68,2758
BAT_00852,MnNi3O8,BAT_00852.pt,existing,12,572
BAT_00853,MnNiO4,BAT_00853.pt,existing,12,512
BAT_00854,Mn2Ni3O10,BAT_00854.pt,existing,15,680
BAT_00855,Mn3NiO8,BAT_00855.pt,existing,12,592
BAT_00856,Mn5NiO12,BAT_00856.pt,existing,18,780
BAT_00858,Mn2NiO6,BAT_00858.pt,existing,18,708
BAT_00859,Mn15NiO32,BAT_00859.pt,existing,48,2092
BAT_00860,Mn3NiO8,BAT_00860.pt,existing,48,2344
BAT_00861,Mn5Ni3O16,BAT_00861.pt,existing,24,1150
BAT_00863,Mn2Ni5O12,BAT_00863.pt,existing,19,928
BAT_00864,Mn(NiO3)2,BAT_00864.pt,existing,9,416
BAT_00865,Mn2NiO6,BAT_00865.pt,existing,9,414
BAT_00866,Mn4NiO8,BAT_00866.pt,existing,13,588
BAT_00867,Mn3NiO8,BAT_00867.pt,existing,12,604
BAT_00868,MnNi(PO4)2,BAT_00868.pt,existing,36,1476
BAT_00869,MnNi(PO4)2,BAT_00869.pt,existing,36,1530
BAT_00871,MnNi(PO4)2,BAT_00871.pt,existing,24,1064
BAT_00872,Mn3Ni(PO4)4,BAT_00872.pt,existing,24,1000
BAT_00873,Mn7Ni(PO4)12,BAT_00873.pt,existing,68,2772
BAT_00874,MnNi3(PO4)4,BAT_00874.pt,existing,24,1052
BAT_00875,Mn5Ni(PO4)6,BAT_00875.pt,existing,36,1488
BAT_00876,Mn2Ni(PO4)3,BAT_00876.pt,existing,36,1536
BAT_00877,Mn2VNi3(PO4)6,BAT_00877.pt,existing,36,1446
BAT_00878,TiMn2Ni3(PO4)6,BAT_00878.pt,existing,36,1458
BAT_00879,Ti2Mn3Ni3O16,BAT_00879.pt,existing,24,1068
BAT_00880,Mn3Ni3(TeO8)2,BAT_00880.pt,existing,24,1116
BAT_00881,MnV4NiO12,BAT_00881.pt,existing,18,660
BAT_00883,Mn17O40,BAT_00883.pt,existing,57,2422
BAT_00884,MnO2,BAT_00884.pt,existing,24,1000
BAT_00885,Mn5O12,BAT_00885.pt,existing,34,1492
BAT_00886,MnO2,BAT_00886.pt,existing,3,96
BAT_00888,MnO2,BAT_00888.pt,existing,30,1306
BAT_00890,Mn15O32,BAT_00890.pt,existing,47,2032
BAT_00891,MnO2,BAT_00891.pt,existing,12,680
BAT_00892,Mn3O8,BAT_00892.pt,existing,22,888
BAT_00893,MnO2,BAT_00893.pt,existing,36,1576
BAT_00895,Mn7O16,BAT_00895.pt,existing,23,1028
BAT_00896,Mn5O8,BAT_00896.pt,existing,13,500
BAT_00898,Mn3O8,BAT_00898.pt,existing,44,1776
BAT_00899,MnO2,BAT_00899.pt,existing,54,2300
BAT_00900,MnO2,BAT_00900.pt,existing,6,288
BAT_00901,MnO2,BAT_00901.pt,existing,12,548
BAT_00902,MnO2,BAT_00902.pt,existing,12,494
BAT_00903,MnO2,BAT_00903.pt,existing,60,2600
BAT_00904,Mn21O40,BAT_00904.pt,existing,61,2680
BAT_00905,Mn5O12,BAT_00905.pt,existing,34,1444
BAT_00909,MnO2,BAT_00909.pt,existing,9,462
BAT_00910,Mn21O40,BAT_00910.pt,existing,61,2680
BAT_00911,MnO2,BAT_00911.pt,existing,12,464
BAT_00912,MnO3,BAT_00912.pt,existing,32,1394
BAT_00913,Mn15O32,BAT_00913.pt,existing,47,2052
BAT_00914,Mn7O12,BAT_00914.pt,existing,19,834
BAT_00916,MnO2,BAT_00916.pt,existing,84,3640
BAT_00917,MnPO4,BAT_00917.pt,existing,12,476
BAT_00918,Mn(PO3)5,BAT_00918.pt,existing,42,1448
BAT_00919,Mn4(PO4)3,BAT_00919.pt,existing,38,1568
BAT_00921,Mn9(P2O7)8,BAT_00921.pt,existing,81,2908
BAT_00923,Mn(PO3)3,BAT_00923.pt,existing,52,2200
BAT_00924,MnPO4,BAT_00924.pt,existing,12,552
BAT_00925,MnPO4,BAT_00925.pt,existing,24,976
BAT_00926,Mn(PO3)3,BAT_00926.pt,existing,52,1966
BAT_00927,MnPO4,BAT_00927.pt,existing,36,1500
BAT_00928,Mn(PO3)4,BAT_00928.pt,existing,34,1240
BAT_00929,Mn3P8O29,BAT_00929.pt,existing,80,2812
BAT_00930,Mn4(PO4)3,BAT_00930.pt,existing,38,1628
BAT_00931,MnP2O7,BAT_00931.pt,existing,20,700
BAT_00932,Mn3P3O13,BAT_00932.pt,existing,38,1564
BAT_00933,Mn2(PO4)3,BAT_00933.pt,existing,68,2928
BAT_00934,MnP2O7,BAT_00934.pt,existing,40,1704
BAT_00935,MnPO4,BAT_00935.pt,existing,72,3040
BAT_00936,Mn3(PO4)4,BAT_00936.pt,existing,69,2954
BAT_00937,MnPO4,BAT_00937.pt,existing,24,664
BAT_00938,MnP2O7,BAT_00938.pt,existing,20,800
BAT_00940,MnP2O7,BAT_00940.pt,existing,40,1540
BAT_00941,Mn4(PO4)3,BAT_00941.pt,existing,76,2984
BAT_00942,Mn2(PO4)3,BAT_00942.pt,existing,34,1438
BAT_00943,MnP2O7,BAT_00943.pt,existing,40,1584
BAT_00944,MnPO4,BAT_00944.pt,existing,24,736
BAT_00945,MnP2O7,BAT_00945.pt,existing,40,1368
BAT_00948,MnP2O7,BAT_00948.pt,existing,10,470
BAT_00949,Mn2(PO4)3,BAT_00949.pt,existing,34,1532
BAT_00951,MnPO4,BAT_00951.pt,existing,36,1200
BAT_00952,MnP2O7,BAT_00952.pt,existing,40,1458
BAT_00953,Mn(PO4)2,BAT_00953.pt,existing,44,1348
BAT_00954,Mn4(PO4)3,BAT_00954.pt,existing,38,1344
BAT_00955,Mn(PO3)4,BAT_00955.pt,existing,17,660
BAT_00956,Mn(PO4)2,BAT_00956.pt,existing,22,812
BAT_00957,Mn(PO4)2,BAT_00957.pt,existing,44,1868
BAT_00958,MnP2O7,BAT_00958.pt,existing,20,730
BAT_00959,MnPO4,BAT_00959.pt,existing,24,800
BAT_00960,Mn3(P2O7)2,BAT_00960.pt,existing,42,1684
BAT_00961,Mn2P2O9,BAT_00961.pt,existing,52,2048
BAT_00962,MnP2O7,BAT_00962.pt,existing,80,3056
BAT_00963,Mn(PO4)2,BAT_00963.pt,existing,22,836
BAT_00964,MnPO4,BAT_00964.pt,existing,24,936
BAT_00965,MnP2O7,BAT_00965.pt,existing,40,1724
BAT_00966,Mn(PO3)4,BAT_00966.pt,existing,34,1028
BAT_00967,Mn(PO3)4,BAT_00967.pt,existing,68,2728
BAT_00968,Mn(PO3)3,BAT_00968.pt,existing,52,2016
BAT_00969,Mn3(P2O7)2,BAT_00969.pt,existing,42,1718
BAT_00970,Mn2P3O11,BAT_00970.pt,existing,32,1240
BAT_00971,Mn(PO3)4,BAT_00971.pt,existing,34,1168
BAT_00972,MnP2O7,BAT_00972.pt,existing,20,852
BAT_00973,Mn(PO4)2,BAT_00973.pt,existing,22,948
BAT_00974,MnP2O7,BAT_00974.pt,existing,40,1740
BAT_00975,MnPO4,BAT_00975.pt,existing,24,896
BAT_00976,MnPO4,BAT_00976.pt,existing,96,2852
BAT_00977,Mn(PO3)4,BAT_00977.pt,existing,68,2856
BAT_00978,MnPO4,BAT_00978.pt,existing,24,740
BAT_00979,Mn3(PO4)4,BAT_00979.pt,existing,46,1944
BAT_00980,Mn5(P3O11)2,BAT_00980.pt,existing,66,2512
BAT_00981,Mn(PO4)2,BAT_00981.pt,existing,22,884
BAT_00982,Mn3(PO4)4,BAT_00982.pt,existing,46,1636
BAT_00983,Mn(PO3)3,BAT_00983.pt,existing,26,848
BAT_00984,Mn2P3O10,BAT_00984.pt,existing,30,980
BAT_00985,MnPO4,BAT_00985.pt,existing,24,918
BAT_00986,Mn4(PO4)3,BAT_00986.pt,existing,76,2700
BAT_00987,Mn2P5O16,BAT_00987.pt,existing,46,1700
BAT_00988,Mn9(PO4)8,BAT_00988.pt,existing,49,1896
BAT_00989,Mn3(PO4)4,BAT_00989.pt,existing,23,942
BAT_00990,MnPO4,BAT_00990.pt,existing,24,874
BAT_00991,MnP2O7,BAT_00991.pt,existing,20,852
BAT_00992,Mn(PO3)4,BAT_00992.pt,existing,34,1264
BAT_00993,Mn(PO3)4,BAT_00993.pt,existing,68,2400
BAT_00994,Mn2P3O10,BAT_00994.pt,existing,30,1296
BAT_00995,Mn2(PO4)3,BAT_00995.pt,existing,68,2284
BAT_00996,MnPO5,BAT_00996.pt,existing,28,1200
BAT_00997,MnPO4,BAT_00997.pt,existing,18,576
BAT_00998,MnP2O7,BAT_00998.pt,existing,40,1744
BAT_00999,Mn(PO3)3,BAT_00999.pt,existing,52,1976
BAT_01000,MnP2O7,BAT_01000.pt,existing,40,1732
BAT_01001,Mn(PO3)3,BAT_01001.pt,existing,78,3280
BAT_01002,MnP2O7,BAT_01002.pt,existing,40,1752
BAT_01003,MnP2O9,BAT_01003.pt,existing,24,830
BAT_01004,MnP2O7,BAT_01004.pt,existing,20,756
BAT_01005,Mn2(PO4)3,BAT_01005.pt,existing,34,1348
BAT_01007,MnPO4,BAT_01007.pt,existing,24,1104
BAT_01008,MnP2O7,BAT_01008.pt,existing,40,1718
BAT_01009,MnPO4,BAT_01009.pt,existing,36,1540
BAT_01010,MnPO4,BAT_01010.pt,existing,48,1448
BAT_01011,MnPO5,BAT_01011.pt,existing,28,1200
BAT_01013,MnPO4,BAT_01013.pt,existing,36,1540
BAT_01015,MnP2O7,BAT_01015.pt,existing,40,1732
BAT_01016,MnPO4,BAT_01016.pt,existing,36,1512
BAT_01020,Mn7(PO4)6,BAT_01020.pt,existing,37,1670
BAT_01021,Mn2PO5,BAT_01021.pt,existing,32,1288
BAT_01022,Mn3Sb(PO4)6,BAT_01022.pt,existing,34,1360
BAT_01023,Mn3Sb(PO4)4,BAT_01023.pt,existing,24,872
BAT_01024,Mn7Sb(PO4)12,BAT_01024.pt,existing,68,2774
BAT_01025,Mn5Sb(PO4)6,BAT_01025.pt,existing,36,1404
BAT_01026,Mn3Sn(PO4)4,BAT_01026.pt,existing,24,942
BAT_01027,MnSn(PO4)2,BAT_01027.pt,existing,48,1736
BAT_01028,Mn7Sn(PO4)12,BAT_01028.pt,existing,68,2734
BAT_01029,Mn3Sn(PO4)6,BAT_01029.pt,existing,34,1300
BAT_01030,Mn5Sn(PO4)6,BAT_01030.pt,existing,36,1410
BAT_01032,TiMn7(PO4)12,BAT_01032.pt,existing,68,2774
BAT_01033,MnV3(PO4)4,BAT_01033.pt,existing,24,970
BAT_01034,TiMn3(PO4)6,BAT_01034.pt,existing,34,1342
BAT_01036,TiMn3(PO4)4,BAT_01036.pt,existing,24,950
BAT_01037,MnV(P2O7)2,BAT_01037.pt,existing,20,796
BAT_01038,MnV(PO4)3,BAT_01038.pt,existing,34,1264
BAT_01039,MnV3(PO4)6,BAT_01039.pt,existing,34,1342
BAT_01040,MnV(PO4)3,BAT_01040.pt,existing,34,1364
BAT_01041,Mn7V(PO4)12,BAT_01041.pt,existing,68,2808
BAT_01042,Mn3V(PO4)4,BAT_01042.pt,existing,24,966
BAT_01043,MnV(PO4)2,BAT_01043.pt,existing,24,984
BAT_01044,Mn5V(PO4)6,BAT_01044.pt,existing,36,1470
BAT_01045,MnV(PO4)3,BAT_01045.pt,existing,34,1270
BAT_01046,Mn5P6WO24,BAT_01046.pt,existing,36,1380
BAT_01047,MnV2(PO4)3,BAT_01047.pt,existing,36,1416
BAT_01048,Mn3V(PO4)6,BAT_01048.pt,existing,34,1396
BAT_01049,MnV(PO4)3,BAT_01049.pt,existing,34,1298
BAT_01050,Mn3P6WO24,BAT_01050.pt,existing,34,1348
BAT_01051,MnSO5,BAT_01051.pt,existing,14,582
BAT_01052,Mn(SO4)2,BAT_01052.pt,existing,88,3568
BAT_01053,Mn2(SO4)3,BAT_01053.pt,existing,34,1348
BAT_01054,Mn(SO4)2,BAT_01054.pt,existing,33,1346
BAT_01055,Mn2(SO4)3,BAT_01055.pt,existing,34,1392
BAT_01056,Mn2(SO4)3,BAT_01056.pt,existing,68,2768
BAT_01057,Mn3SbO8,BAT_01057.pt,existing,12,448
BAT_01058,Mn(SO4)2,BAT_01058.pt,existing,33,1304
BAT_01059,Mn3SbO8,BAT_01059.pt,existing,24,1076
BAT_01060,Mn5SbO12,BAT_01060.pt,existing,18,576
BAT_01061,Mn(SbO3)4,BAT_01061.pt,existing,17,700
BAT_01062,Mn5Sb3O16,BAT_01062.pt,existing,24,1032
BAT_01063,Mn3SbO8,BAT_01063.pt,existing,48,1888
BAT_01064,Mn5(SeO3)8,BAT_01064.pt,existing,74,2468
BAT_01065,Ti3Mn3(SbO8)2,BAT_01065.pt,existing,24,1036
BAT_01066,MnSi2O7,BAT_01066.pt,existing,10,318
BAT_01067,Mn3(SeO3)4,BAT_01067.pt,existing,38,1244
BAT_01068,Mn(SiO3)2,BAT_01068.pt,existing,18,804
BAT_01069,Mn2Si2O7,BAT_01069.pt,existing,22,908
BAT_01070,MnSiO4,BAT_01070.pt,existing,12,404
BAT_01071,MnSiO4,BAT_01071.pt,existing,24,760
BAT_01072,MnSiO4,BAT_01072.pt,existing,24,784
BAT_01073,Mn(Si2O5)2,BAT_01073.pt,existing,60,2200
BAT_01074,Mn4Si4O13,BAT_01074.pt,existing,42,1760
BAT_01075,MnSiO4,BAT_01075.pt,existing,24,736
BAT_01076,MnSiO4,BAT_01076.pt,existing,24,804
BAT_01077,Mn2Si3O10,BAT_01077.pt,existing,30,1008
BAT_01078,MnSiO4,BAT_01078.pt,existing,24,796
BAT_01079,MnSiO4,BAT_01079.pt,existing,24,748
BAT_01080,MnSiO4,BAT_01080.pt,existing,24,756
BAT_01081,Mn3Si3O10,BAT_01081.pt,existing,32,1320
BAT_01082,MnSiO4,BAT_01082.pt,existing,24,772
BAT_01084,Mn3SnO8,BAT_01084.pt,existing,24,1076
BAT_01086,Mn3SnO8,BAT_01086.pt,existing,48,1888
BAT_01087,Mn3SnO8,BAT_01087.pt,existing,24,920
BAT_01088,Mn5SnO12,BAT_01088.pt,existing,18,648
BAT_01089,MnSnO4,BAT_01089.pt,existing,12,392
BAT_01090,Mn3Sn3(TeO8)2,BAT_01090.pt,existing,24,880
BAT_01091,Ti3Mn3(SnO8)2,BAT_01091.pt,existing,24,1016
BAT_01092,Mn3TeO8,BAT_01092.pt,existing,24,1064
BAT_01093,Mn5Te3O16,BAT_01093.pt,existing,24,924
BAT_01094,Mn3TeO8,BAT_01094.pt,existing,12,460
BAT_01095,Mn3TeO8,BAT_01095.pt,existing,12,476
BAT_01097,Ti2Mn3O10,BAT_01097.pt,existing,15,600
BAT_01098,Ti3Mn3(TeO8)2,BAT_01098.pt,existing,24,984
BAT_01099,TiMn5O12,BAT_01099.pt,existing,18,780
BAT_01100,Mn3V3(TeO8)2,BAT_01100.pt,existing,24,852
BAT_01101,TiMnO4,BAT_01101.pt,existing,12,568
BAT_01102,TiMn2O6,BAT_01102.pt,existing,18,780
BAT_01103,TiMn2O6,BAT_01103.pt,existing,9,390
BAT_01105,TiMn3O8,BAT_01105.pt,existing,24,1040
BAT_01106,TiMn3O8,BAT_01106.pt,existing,12,520
BAT_01107,Ti5Mn3O16,BAT_01107.pt,existing,24,1120
BAT_01108,TiMn9O20,BAT_01108.pt,existing,60,2608
BAT_01109,TiMnO4,BAT_01109.pt,existing,24,936
BAT_01110,Ti3MnO8,BAT_01110.pt,existing,24,1112
BAT_01111,TiMn3O8,BAT_01111.pt,existing,36,1440
BAT_01112,TiMn4O10,BAT_01112.pt,existing,60,2600
BAT_01113,TiMn3O8,BAT_01113.pt,existing,24,1160
BAT_01115,MnV4O12,BAT_01115.pt,existing,34,1172
BAT_01116,MnVO4,BAT_01116.pt,existing,12,472
BAT_01117,MnVO4,BAT_01117.pt,existing,12,496
BAT_01119,Mn2V5O12,BAT_01119.pt,existing,19,804
BAT_01121,MnV3O8,BAT_01121.pt,existing,12,522
BAT_01122,Mn3VO8,BAT_01122.pt,existing,24,1160
BAT_01123,Mn2V3O12,BAT_01123.pt,existing,68,2372
BAT_01125,MnV3O8,BAT_01125.pt,existing,12,266
BAT_01126,Mn3VO8,BAT_01126.pt,existing,12,520
BAT_01127,MnV5O12,BAT_01127.pt,existing,18,644
BAT_01129,MnV4O12,BAT_01129.pt,existing,17,772
BAT_01130,MnV3O8,BAT_01130.pt,existing,12,496
BAT_01131,MnVO4,BAT_01131.pt,existing,12,484
BAT_01132,Mn3V2O10,BAT_01132.pt,existing,30,1164
BAT_01133,Mn3WO8,BAT_01133.pt,existing,12,400
BAT_01149,Ti(SO4)2,BAT_01149.pt,existing,88,3632
BAT_01151,V2(SO4)3,BAT_01151.pt,existing,34,1420
BAT_01154,V2(SO4)3,BAT_01154.pt,existing,68,2768
BAT_01155,V(SO4)2,BAT_01155.pt,existing,33,1268
BAT_01156,V(SO4)2,BAT_01156.pt,existing,88,3744
BAT_01158,V(SO4)3,BAT_01158.pt,existing,32,1152
BAT_01163,TiSiO4,BAT_01163.pt,existing,12,576
BAT_01167,VSiO5,BAT_01167.pt,existing,14,524
BAT_01168,VSiO4,BAT_01168.pt,existing,24,1120
BAT_01169,VSiO4,BAT_01169.pt,existing,24,1012
BAT_01170,V(SiO3)2,BAT_01170.pt,existing,54,2078
BAT_01171,VSiO4,BAT_01171.pt,existing,24,1056
BAT_01172,VSi2O7,BAT_01172.pt,existing,60,2190
BAT_01173,VSiO5,BAT_01173.pt,existing,28,1040
BAT_01174,V2Si4O11,BAT_01174.pt,existing,34,1468
BAT_01175,V(SiO3)2,BAT_01175.pt,existing,36,1500
BAT_01176,V3Si3O10,BAT_01176.pt,existing,32,1336
BAT_01177,V4Si4O13,BAT_01177.pt,existing,42,1776
BAT_01178,VSiO4,BAT_01178.pt,existing,24,1112
BAT_01180,V(Si2O5)3,BAT_01180.pt,existing,88,3288
BAT_01181,V(SiO3)2,BAT_01181.pt,existing,72,3056
BAT_01182,VZnSiO5,BAT_01182.pt,existing,32,1402
BAT_01186,V(TeO4)3,BAT_01186.pt,existing,16,600
BAT_01187,Ti(TeO4)3,BAT_01187.pt,existing,32,1134
BAT_01188,V(TeO4)3,BAT_01188.pt,existing,16,642
BAT_01189,VTe(WO6)2,BAT_01189.pt,existing,16,614
BAT_01190,TiO2,BAT_01190.pt,existing,24,1112
BAT_01203,Ti11O24,BAT_01203.pt,existing,35,1408
BAT_01204,Ti9O20,BAT_01204.pt,existing,58,2308
BAT_01208,Ti15O32,BAT_01208.pt,existing,47,1932
BAT_01214,TiV3O10,BAT_01214.pt,existing,14,464
BAT_01218,Ti2V3O10,BAT_01218.pt,existing,30,1172
BAT_01219,TiV3O8,BAT_01219.pt,existing,12,428
BAT_01221,TiV2O6,BAT_01221.pt,existing,18,748
BAT_01223,Ti2V3O12,BAT_01223.pt,existing,68,2240
BAT_01224,TiVO5,BAT_01224.pt,existing,14,452
BAT_01226,Ti3VO8,BAT_01226.pt,existing,24,1112
BAT_01227,Ti3V5O16,BAT_01227.pt,existing,24,1112
BAT_01228,TiVO4,BAT_01228.pt,existing,24,1136
BAT_01234,V3O8,BAT_01234.pt,existing,22,908
BAT_01235,V12O29,BAT_01235.pt,existing,41,1696
BAT_01236,VO2,BAT_01236.pt,existing,48,1948
BAT_01240,V9O22,BAT_01240.pt,existing,62,2512
BAT_01241,VO3,BAT_01241.pt,existing,8,306
BAT_01242,V2O5,BAT_01242.pt,existing,28,976
BAT_01243,VO2,BAT_01243.pt,existing,33,1276
BAT_01244,VO3,BAT_01244.pt,existing,8,304
BAT_01245,VO2,BAT_01245.pt,existing,3,126
BAT_01246,V2O5,BAT_01246.pt,existing,21,840
BAT_01247,V2O5,BAT_01247.pt,existing,28,992
BAT_01248,V2O5,BAT_01248.pt,existing,14,532
BAT_01249,V2O5,BAT_01249.pt,existing,28,1040
BAT_01250,V5O12,BAT_01250.pt,existing,68,2264
BAT_01251,VO2,BAT_01251.pt,existing,12,464
BAT_01252,V5O12,BAT_01252.pt,existing,34,1164
BAT_01253,VO2,BAT_01253.pt,existing,15,594
BAT_01254,V2O5,BAT_01254.pt,existing,98,3320
BAT_01255,V5O12,BAT_01255.pt,existing,17,768
BAT_01257,V2O5,BAT_01257.pt,existing,14,444
BAT_01258,V3O7,BAT_01258.pt,existing,60,1680
BAT_01259,VO2,BAT_01259.pt,existing,12,538
BAT_01260,V6O13,BAT_01260.pt,existing,38,1664
BAT_01261,VO2,BAT_01261.pt,existing,15,656
BAT_01263,V3Zn2O8,BAT_01263.pt,existing,26,1128
BAT_01291,V2C4SO16,BAT_01291.pt,existing,46,1768
BAT_01292,V(CO3)2,BAT_01292.pt,existing,18,588
BAT_01293,VSiCO7,BAT_01293.pt,existing,20,692
BAT_01294,V(CO3)2,BAT_01294.pt,existing,36,1400
BAT_01295,V(CO3)2,BAT_01295.pt,existing,36,1472
BAT_01296,V(CO3)2,BAT_01296.pt,existing,36,1424
BAT_01297,V(CO3)2,BAT_01297.pt,existing,18,776
BAT_01298,V(CO3)2,BAT_01298.pt,existing,36,1576
BAT_01299,VCO5,BAT_01299.pt,existing,56,2360
BAT_01300,V(CO3)4,BAT_01300.pt,existing,68,2576
BAT_01301,V(CO3)2,BAT_01301.pt,existing,27,1178
BAT_01302,V(CO3)2,BAT_01302.pt,existing,36,1600
BAT_01303,V(CO3)3,BAT_01303.pt,existing,26,968
BAT_01304,V(CO3)2,BAT_01304.pt,existing,36,1384
BAT_01328,FeClO,BAT_01328.pt,existing,12,328
BAT_01329,FeMoClO4,BAT_01329.pt,existing,14,384
BAT_01330,FeWClO4,BAT_01330.pt,existing,14,384
BAT_01345,Cr2Fe3Co3O16,BAT_01345.pt,existing,24,1190
BAT_01346,Mn3Cr2Co3O16,BAT_01346.pt,existing,24,1292
BAT_01347,Mn2Cr3Co3O16,BAT_01347.pt,existing,24,1208
BAT_01349,Cr(CoO3)2,BAT_01349.pt,existing,18,826
BAT_01350,CrCo3O8,BAT_01350.pt,existing,12,580
BAT_01351,CrCoO4,BAT_01351.pt,existing,18,814
BAT_01352,Mn3CrCo2(PO4)6,BAT_01352.pt,existing,36,1524
BAT_01353,Cr(CoO3)2,BAT_01353.pt,existing,9,434
BAT_01354,CrCo5O12,BAT_01354.pt,existing,18,888
BAT_01355,Cr2CoO6,BAT_01355.pt,existing,9,404
BAT_01356,Cr3(CoO6)2,BAT_01356.pt,success,68,2432
BAT_01357,CrCo3O8,BAT_01357.pt,success,12,604
BAT_01358,Cr(CoO3)2,BAT_01358.pt,success,18,852
BAT_01359,CrCoO4,BAT_01359.pt,success,12,560
BAT_01360,Cr3CoO8,BAT_01360.pt,success,24,1044
BAT_01361,Cr3CoO8,BAT_01361.pt,success,12,528
BAT_01362,Cr3(CoO6)2,BAT_01362.pt,success,68,2380
BAT_01363,Cr3Co5O16,BAT_01363.pt,success,24,1270
BAT_01364,CrCo3O8,BAT_01364.pt,success,24,1304
BAT_01365,Cr3Co(PO4)6,BAT_01365.pt,success,34,1318
BAT_01366,Cr3Co(PO4)4,BAT_01366.pt,success,24,1078
BAT_01367,CrCo3(PO4)4,BAT_01367.pt,success,24,1046
BAT_01368,CrCo(PO4)2,BAT_01368.pt,success,24,1056
