battery_id,framework_formula,id_charge,id_discharge,charge_file,discharge_file,charge_status,discharge_status
BAT_00213,CoCSO7,mp-773196,mp-771972,BAT_00213_mp-773196.cif,BAT_00213_mp-771972.cif,downloaded,downloaded
BAT_00214,Cr(CO3)3,mp-780684,mp-765400,BAT_00214_mp-780684.cif,BAT_00214_mp-765400.cif,downloaded,downloaded
BAT_00215,Cr(CO3)2,mp-757965,mp-758282,BAT_00215_mp-757965.cif,BAT_00215_mp-758282.cif,downloaded,downloaded
BAT_00216,Cr(CO3)2,mp-753855,mp-753778,BAT_00216_mp-753855.cif,BAT_00216_mp-753778.cif,downloaded,downloaded
BAT_00217,CrPCO7,mp-763241,mp-1177167,BAT_00217_mp-763241.cif,BAT_00217_mp-1177167.cif,downloaded,downloaded
BAT_00220,CrCSO7,mp-773160,mp-768607,BAT_00220_mp-773160.cif,BAT_00220_mp-768607.cif,downloaded,downloaded
BAT_00241,Fe2C2O7,mp-752896,mp-762511,BAT_00241_mp-752896.cif,BAT_00241_mp-762511.cif,downloaded,downloaded
BAT_00242,Fe(CO3)2,mp-752929,mp-753899,BAT_00242_mp-752929.cif,BAT_00242_mp-753899.cif,downloaded,downloaded
BAT_00243,NaFePCO7,mp-769633,mp-770772,BAT_00243_mp-769633.cif,BAT_00243_mp-770772.cif,downloaded,downloaded
BAT_00245,Fe(CO3)2,mp-763371,mp-1568135,BAT_00245_mp-763371.cif,BAT_00245_mp-1568135.cif,downloaded,downloaded
BAT_00246,Fe2(CO3)3,mp-753178,mp-1302307,BAT_00246_mp-753178.cif,BAT_00246_mp-1302307.cif,downloaded,downloaded
BAT_00247,Fe2C2O7,mp-757949,mp-757644,BAT_00247_mp-757949.cif,BAT_00247_mp-757644.cif,downloaded,downloaded
BAT_00248,Fe(CO3)2,mp-758039,mp-759815,BAT_00248_mp-758039.cif,BAT_00248_mp-759815.cif,downloaded,downloaded
BAT_00249,Fe(CO3)2,mp-763524,mp-759605,BAT_00249_mp-763524.cif,BAT_00249_mp-759605.cif,downloaded,downloaded
BAT_00250,FeCO4,mp-758117,mp-757609,BAT_00250_mp-758117.cif,BAT_00250_mp-757609.cif,downloaded,downloaded
BAT_00251,Fe2(CO3)3,mp-758121,mp-1178002,BAT_00251_mp-758121.cif,BAT_00251_mp-1178002.cif,downloaded,downloaded
BAT_00252,Fe2C2O7,mp-759204,mp-849784,BAT_00252_mp-759204.cif,BAT_00252_mp-849784.cif,downloaded,downloaded
BAT_00253,Fe2C2O7,mp-758060,mp-759155,BAT_00253_mp-758060.cif,BAT_00253_mp-759155.cif,downloaded,downloaded
BAT_00254,Fe(CO3)4,mp-882899,mp-765153,BAT_00254_mp-882899.cif,BAT_00254_mp-765153.cif,downloaded,downloaded
BAT_00255,FePCO7,mp-768562,mp-768471,BAT_00255_mp-768562.cif,BAT_00255_mp-768471.cif,downloaded,downloaded
BAT_00256,FePCO7,mp-768618,mp-768672,BAT_00256_mp-768618.cif,BAT_00256_mp-768672.cif,downloaded,downloaded
BAT_00257,FePCO7,mp-768629,mp-768862,BAT_00257_mp-768629.cif,BAT_00257_mp-768862.cif,downloaded,downloaded
BAT_00258,FePCO7,mp-768557,mp-768689,BAT_00258_mp-768557.cif,BAT_00258_mp-768689.cif,downloaded,downloaded
BAT_00259,FePCO7,mp-1176714,mp-768722,BAT_00259_mp-1176714.cif,BAT_00259_mp-768722.cif,downloaded,downloaded
BAT_00260,FePCO7,mp-25406,mp-25445,BAT_00260_mp-25406.cif,BAT_00260_mp-25445.cif,downloaded,downloaded
BAT_00261,FePCO7,mp-1176697,mp-755726,BAT_00261_mp-1176697.cif,BAT_00261_mp-755726.cif,downloaded,downloaded
BAT_00262,FePCO7,mp-1176696,mp-768645,BAT_00262_mp-1176696.cif,BAT_00262_mp-768645.cif,downloaded,downloaded
BAT_00263,Fe2C4SO16,mp-781611,mp-770599,BAT_00263_mp-781611.cif,BAT_00263_mp-770599.cif,downloaded,downloaded
BAT_00264,FePCO7,mp-768491,mp-1177175,BAT_00264_mp-768491.cif,BAT_00264_mp-1177175.cif,downloaded,downloaded
BAT_00265,FeSiCO7,mp-772072,mp-770822,BAT_00265_mp-772072.cif,BAT_00265_mp-770822.cif,downloaded,downloaded
BAT_00266,FeCSO7,mp-1178258,mp-771011,BAT_00266_mp-1178258.cif,BAT_00266_mp-771011.cif,downloaded,downloaded
BAT_00267,NiH8(CO5)2,mp-772564,mp-771916,BAT_00267_mp-772564.cif,BAT_00267_mp-771916.cif,downloaded,downloaded
BAT_00269,KMnPCO7,mp-773432,mp-761124,BAT_00269_mp-773432.cif,BAT_00269_mp-761124.cif,downloaded,downloaded
BAT_00272,Mn(CO3)2,mp-754012,mp-1295192,BAT_00272_mp-754012.cif,BAT_00272_mp-1295192.cif,downloaded,downloaded
BAT_00273,NaMnPCO7,mp-769584,mp-755754,BAT_00273_mp-769584.cif,BAT_00273_mp-755754.cif,downloaded,downloaded
BAT_00274,Na2MnPCO7,mp-780530,mp-764273,BAT_00274_mp-780530.cif,BAT_00274_mp-764273.cif,downloaded,downloaded
BAT_00275,Na2MnPCO7,mp-768058,mp-772500,BAT_00275_mp-768058.cif,BAT_00275_mp-772500.cif,downloaded,downloaded
BAT_00276,Mn(CO3)2,mp-763560,mp-765973,BAT_00276_mp-763560.cif,BAT_00276_mp-765973.cif,downloaded,downloaded
BAT_00277,Mn(CO3)2,mp-758704,mp-758761,BAT_00277_mp-758704.cif,BAT_00277_mp-758761.cif,downloaded,downloaded
BAT_00278,Mn(CO3)4,mp-758628,mp-765023,BAT_00278_mp-758628.cif,BAT_00278_mp-765023.cif,downloaded,downloaded
BAT_00279,Mn(CO3)2,mp-762239,mp-765989,BAT_00279_mp-762239.cif,BAT_00279_mp-765989.cif,downloaded,downloaded
BAT_00280,MnCO5,mp-758407,mp-764236,BAT_00280_mp-758407.cif,BAT_00280_mp-764236.cif,downloaded,downloaded
BAT_00281,MnPCO7,mp-768836,mp-769300,BAT_00281_mp-768836.cif,BAT_00281_mp-769300.cif,downloaded,downloaded
BAT_00282,MnPCO7,mp-756529,mp-25461,BAT_00282_mp-756529.cif,BAT_00282_mp-25461.cif,downloaded,downloaded
BAT_00283,MnPCO7,mp-768697,mp-768855,BAT_00283_mp-768697.cif,BAT_00283_mp-768855.cif,downloaded,downloaded
BAT_00284,MnPCO7,mp-770237,mp-768948,BAT_00284_mp-770237.cif,BAT_00284_mp-768948.cif,downloaded,downloaded
BAT_00285,MnPCO7,mp-1176660,mp-1177908,BAT_00285_mp-1176660.cif,BAT_00285_mp-1177908.cif,downloaded,downloaded
BAT_00286,MnPCO7,mp-1177646,mp-768935,BAT_00286_mp-1177646.cif,BAT_00286_mp-768935.cif,downloaded,downloaded
BAT_00287,Mn2C4SO16,mp-776358,mp-771387,BAT_00287_mp-776358.cif,BAT_00287_mp-771387.cif,downloaded,downloaded
BAT_00288,MnCSO7,mp-754649,mp-780526,BAT_00288_mp-754649.cif,BAT_00288_mp-780526.cif,downloaded,downloaded
BAT_00289,Ni(CO3)2,mp-765316,mp-766019,BAT_00289_mp-765316.cif,BAT_00289_mp-766019.cif,downloaded,downloaded
BAT_00291,Ni(CO3)2,mp-758769,mp-759758,BAT_00291_mp-758769.cif,BAT_00291_mp-759758.cif,downloaded,downloaded
BAT_00292,MnSiCO7,mp-768606,mp-772668,BAT_00292_mp-768606.cif,BAT_00292_mp-772668.cif,downloaded,downloaded
BAT_00293,Ni(CO3)2,mp-763540,mp-766032,BAT_00293_mp-763540.cif,BAT_00293_mp-766032.cif,downloaded,downloaded
BAT_00294,NiCSO7,mp-770369,mp-771145,BAT_00294_mp-770369.cif,BAT_00294_mp-771145.cif,downloaded,downloaded
BAT_00295,NiPCO7,mp-25412,mp-25446,BAT_00295_mp-25412.cif,BAT_00295_mp-25446.cif,downloaded,downloaded
BAT_00296,Ni2C4SO16,mp-778481,mp-776423,BAT_00296_mp-778481.cif,BAT_00296_mp-776423.cif,downloaded,downloaded
BAT_00298,Mn3CrO8,mp-772951,mp-775679,BAT_00298_mp-772951.cif,BAT_00298_mp-775679.cif,downloaded,downloaded
BAT_00299,VPCO7,mp-753805,mp-25463,BAT_00299_mp-753805.cif,BAT_00299_mp-25463.cif,downloaded,downloaded
BAT_00300,Mn5Cr3O16,mp-771053,mp-769505,BAT_00300_mp-771053.cif,BAT_00300_mp-769505.cif,downloaded,downloaded
BAT_00301,Mn15CrO32,mp-771190,mp-770529,BAT_00301_mp-771190.cif,BAT_00301_mp-770529.cif,downloaded,downloaded
BAT_00302,MnCrO4,mp-780849,mp-770856,BAT_00302_mp-780849.cif,BAT_00302_mp-770856.cif,downloaded,downloaded
BAT_00303,MnCr2O6,mp-850948,mp-774249,BAT_00303_mp-850948.cif,BAT_00303_mp-774249.cif,downloaded,downloaded
BAT_00304,Mn7Cr12O48,mp-773028,mp-851099,BAT_00304_mp-773028.cif,BAT_00304_mp-851099.cif,downloaded,downloaded
BAT_00305,MnCrO4,mp-780798,mp-755443,BAT_00305_mp-780798.cif,BAT_00305_mp-755443.cif,downloaded,downloaded
BAT_00306,Mn3CrO8,mp-756043,mp-768844,BAT_00306_mp-756043.cif,BAT_00306_mp-768844.cif,downloaded,downloaded
BAT_00307,Mn2CrO6,mp-775006,mp-774897,BAT_00307_mp-775006.cif,BAT_00307_mp-774897.cif,downloaded,downloaded
BAT_00308,Mn13Cr3O32,mp-775873,mp-775158,BAT_00308_mp-775873.cif,BAT_00308_mp-775158.cif,downloaded,downloaded
BAT_00309,MnCrO4,mp-850956,mp-1101152,BAT_00309_mp-850956.cif,BAT_00309_mp-1101152.cif,downloaded,downloaded
BAT_00310,Mn5Cr2O12,mp-755906,mp-850947,BAT_00310_mp-755906.cif,BAT_00310_mp-850947.cif,downloaded,downloaded
BAT_00311,MnCr(PO4)2,mp-775016,mp-757355,BAT_00311_mp-775016.cif,BAT_00311_mp-757355.cif,downloaded,downloaded
BAT_00312,Mn5Cr(PO4)6,mp-771695,mp-759645,BAT_00312_mp-771695.cif,BAT_00312_mp-759645.cif,downloaded,downloaded
BAT_00313,Mn3Cr(PO4)4,mp-774508,mp-764909,BAT_00313_mp-774508.cif,BAT_00313_mp-764909.cif,downloaded,downloaded
BAT_00314,MnCr3(PO4)4,mp-775116,mp-768041,BAT_00314_mp-775116.cif,BAT_00314_mp-768041.cif,downloaded,downloaded
BAT_00315,Mn3Cr(PO4)6,mp-771880,mp-771092,BAT_00315_mp-771880.cif,BAT_00315_mp-771092.cif,downloaded,downloaded
BAT_00316,Mn7Cr(PO4)12,mp-778074,mp-776829,BAT_00316_mp-778074.cif,BAT_00316_mp-776829.cif,downloaded,downloaded
BAT_00317,MnCr3(PO4)6,mp-774419,mp-767775,BAT_00317_mp-774419.cif,BAT_00317_mp-767775.cif,downloaded,downloaded
BAT_00318,Mn3Cr2Sn(PO4)6,mp-1176479,mp-1177389,BAT_00318_mp-1176479.cif,BAT_00318_mp-1177389.cif,downloaded,downloaded
BAT_00319,TiMn3Cr2(PO4)6,mp-776109,mp-778261,BAT_00319_mp-776109.cif,BAT_00319_mp-778261.cif,downloaded,downloaded
BAT_00321,Mn3Cr2Sb3O16,mp-754681,mp-761171,BAT_00321_mp-754681.cif,BAT_00321_mp-761171.cif,downloaded,downloaded
BAT_00322,Ti3Mn3Cr2O16,mp-756780,mp-771394,BAT_00322_mp-756780.cif,BAT_00322_mp-771394.cif,downloaded,downloaded
BAT_00323,Mn3Cr3(SbO8)2,mp-756838,mp-774806,BAT_00323_mp-756838.cif,BAT_00323_mp-774806.cif,downloaded,downloaded
BAT_00324,Mn2Cr3Sb3O16,mp-1176495,mp-766080,BAT_00324_mp-1176495.cif,BAT_00324_mp-766080.cif,downloaded,downloaded
BAT_00325,Mn3Cr3(TeO8)2,mp-772061,mp-774791,BAT_00325_mp-772061.cif,BAT_00325_mp-774791.cif,downloaded,downloaded
BAT_00326,Mn3Cr3(SnO8)2,mp-771095,mp-776096,BAT_00326_mp-771095.cif,BAT_00326_mp-776096.cif,downloaded,downloaded
BAT_00327,Ti3Mn2Cr3O16,mp-776119,mp-778223,BAT_00327_mp-776119.cif,BAT_00327_mp-778223.cif,downloaded,downloaded
BAT_00328,Mn3V2Cr3O16,mp-773144,mp-770036,BAT_00328_mp-773144.cif,BAT_00328_mp-770036.cif,downloaded,downloaded
BAT_00329,Mn2V3Cr3O16,mp-773000,mp-760787,BAT_00329_mp-773000.cif,BAT_00329_mp-760787.cif,downloaded,downloaded
BAT_00330,Ti2Mn3Cr3O16,mp-771173,mp-770152,BAT_00330_mp-771173.cif,BAT_00330_mp-770152.cif,downloaded,downloaded
BAT_00331,Mn3Cr3(WO8)2,mp-755961,mp-776267,BAT_00331_mp-755961.cif,BAT_00331_mp-776267.cif,downloaded,downloaded
BAT_00332,NbCr3(PO4)6,mp-780614,mp-758746,BAT_00332_mp-780614.cif,BAT_00332_mp-758746.cif,downloaded,downloaded
BAT_00334,Cr3NiO8,mp-768676,mp-754209,BAT_00334_mp-768676.cif,BAT_00334_mp-754209.cif,downloaded,downloaded
BAT_00335,Cr3NiO8,mp-756615,mp-1290930,BAT_00335_mp-756615.cif,BAT_00335_mp-1290930.cif,downloaded,downloaded
BAT_00336,Ti3Nb2Cr3O16,mp-777531,mp-774924,BAT_00336_mp-777531.cif,BAT_00336_mp-774924.cif,downloaded,downloaded
BAT_00337,Cr3NiO8,mp-772613,mp-759984,BAT_00337_mp-772613.cif,BAT_00337_mp-759984.cif,downloaded,downloaded
BAT_00338,CrNi3O8,mp-755220,mp-757137,BAT_00338_mp-755220.cif,BAT_00338_mp-757137.cif,downloaded,downloaded
BAT_00339,Cr3(NiO6)2,mp-776211,mp-772885,BAT_00339_mp-776211.cif,BAT_00339_mp-772885.cif,downloaded,downloaded
BAT_00341,Cr3NiO8,mp-1178044,mp-759272,BAT_00341_mp-1178044.cif,BAT_00341_mp-759272.cif,downloaded,downloaded
BAT_00342,CrNiO4,mp-768708,mp-762507,BAT_00342_mp-768708.cif,BAT_00342_mp-762507.cif,downloaded,downloaded
BAT_00343,CrNi(PO4)2,mp-775333,mp-757714,BAT_00343_mp-775333.cif,BAT_00343_mp-757714.cif,downloaded,downloaded
BAT_00344,CrNi5(PO4)6,mp-771940,mp-759831,BAT_00344_mp-771940.cif,BAT_00344_mp-759831.cif,downloaded,downloaded
BAT_00345,Cr3Ni(PO4)6,mp-774406,mp-757295,BAT_00345_mp-774406.cif,BAT_00345_mp-757295.cif,downloaded,downloaded
BAT_00346,CrNi3(PO4)4,mp-754644,mp-757068,BAT_00346_mp-754644.cif,BAT_00346_mp-757068.cif,downloaded,downloaded
BAT_00347,Cr3Ni(PO4)4,mp-775135,mp-757193,BAT_00347_mp-775135.cif,BAT_00347_mp-757193.cif,downloaded,downloaded
BAT_00348,Cr3Ni(SO4)6,mp-774914,mp-772134,BAT_00348_mp-774914.cif,BAT_00348_mp-772134.cif,downloaded,downloaded
BAT_00349,VCr2Ni3(PO4)6,mp-780465,mp-1177231,BAT_00349_mp-780465.cif,BAT_00349_mp-1177231.cif,downloaded,downloaded
BAT_00350,TiCr2Ni3(PO4)6,mp-776057,mp-1177293,BAT_00350_mp-776057.cif,BAT_00350_mp-1177293.cif,downloaded,downloaded
BAT_00351,CrO6,mp-758530,mp-754575,BAT_00351_mp-758530.cif,BAT_00351_mp-754575.cif,downloaded,downloaded
BAT_00354,CrO2,mp-762282,mp-753172,BAT_00354_mp-762282.cif,BAT_00354_mp-753172.cif,downloaded,downloaded
BAT_00355,CrO2,mp-1400837,mp-756362,BAT_00355_mp-1400837.cif,BAT_00355_mp-756362.cif,downloaded,downloaded
BAT_00356,CrO2,mp-19177,mp-1235526,BAT_00356_mp-19177.cif,BAT_00356_mp-1235526.cif,downloaded,downloaded
BAT_00357,CrO2,mp-753941,mp-753227,BAT_00357_mp-753941.cif,BAT_00357_mp-753227.cif,downloaded,downloaded
BAT_00358,CrO2,mp-714929,mp-18793,BAT_00358_mp-714929.cif,BAT_00358_mp-18793.cif,downloaded,downloaded
BAT_00359,Cr3O8,mp-545796,mp-554940,BAT_00359_mp-545796.cif,BAT_00359_mp-554940.cif,downloaded,downloaded
BAT_00360,CrO6,mp-753796,mp-780493,BAT_00360_mp-753796.cif,BAT_00360_mp-780493.cif,downloaded,downloaded
BAT_00361,CrO4,mp-756967,mp-770632,BAT_00361_mp-756967.cif,BAT_00361_mp-770632.cif,downloaded,downloaded
BAT_00362,Cr19O48,mp-850874,mp-851096,BAT_00362_mp-850874.cif,BAT_00362_mp-851096.cif,downloaded,downloaded
BAT_00364,Cr5O12,mp-773920,mp-772650,BAT_00364_mp-773920.cif,BAT_00364_mp-772650.cif,downloaded,downloaded
BAT_00365,CrO2,mp-771523,mp-849547,BAT_00365_mp-771523.cif,BAT_00365_mp-849547.cif,downloaded,downloaded
BAT_00366,Cr19O48,mp-780521,mp-851274,BAT_00366_mp-780521.cif,BAT_00366_mp-851274.cif,downloaded,downloaded
BAT_00367,CrO3,mp-1429856,mp-1185311,BAT_00367_mp-1429856.cif,BAT_00367_mp-1185311.cif,downloaded,downloaded
BAT_00368,Cr3O8,mp-2220540,mp-674219,BAT_00368_mp-2220540.cif,BAT_00368_mp-674219.cif,downloaded,downloaded
BAT_00369,CrO2,mp-1389152,mp-1045514,BAT_00369_mp-1389152.cif,BAT_00369_mp-1045514.cif,downloaded,downloaded
BAT_00370,Cr3P3O13,mp-1047904,mp-1012789,BAT_00370_mp-1047904.cif,BAT_00370_mp-1012789.cif,downloaded,downloaded
BAT_00371,CrPO4,mp-689963,mp-583853,BAT_00371_mp-689963.cif,BAT_00371_mp-583853.cif,downloaded,downloaded
BAT_00372,Cr2P3O11,mp-25818,mp-25817,BAT_00372_mp-25818.cif,BAT_00372_mp-25817.cif,downloaded,downloaded
BAT_00374,CrPO4,mp-18906,mp-26317,BAT_00374_mp-18906.cif,BAT_00374_mp-26317.cif,downloaded,downloaded
BAT_00375,CrP2O7,mp-540267,mp-26435,BAT_00375_mp-540267.cif,BAT_00375_mp-26435.cif,downloaded,downloaded
BAT_00376,CrP2O7,mp-26458,mp-1101520,BAT_00376_mp-26458.cif,BAT_00376_mp-1101520.cif,downloaded,downloaded
BAT_00377,Cr2(PO4)3,mp-1101602,mp-25837,BAT_00377_mp-1101602.cif,BAT_00377_mp-25837.cif,downloaded,downloaded
BAT_00378,Cr3(P2O7)2,mp-1172917,mp-697855,BAT_00378_mp-1172917.cif,BAT_00378_mp-697855.cif,downloaded,downloaded
BAT_00379,Cr(PO4)2,mp-697815,mp-697692,BAT_00379_mp-697815.cif,BAT_00379_mp-697692.cif,downloaded,downloaded
BAT_00380,Cr(PO3)4,mp-1178438,mp-697850,BAT_00380_mp-1178438.cif,BAT_00380_mp-697850.cif,downloaded,downloaded
BAT_00381,Cr(PO3)5,mp-705019,mp-704942,BAT_00381_mp-705019.cif,BAT_00381_mp-704942.cif,downloaded,downloaded
BAT_00383,Cr(PO4)2,mp-540287,mp-26481,BAT_00383_mp-540287.cif,BAT_00383_mp-26481.cif,downloaded,downloaded
BAT_00385,CrP2O7,mp-704959,mp-705001,BAT_00385_mp-704959.cif,BAT_00385_mp-705001.cif,downloaded,downloaded
BAT_00386,Cr2(PO4)3,mp-31677,mp-26489,BAT_00386_mp-31677.cif,BAT_00386_mp-26489.cif,downloaded,downloaded
BAT_00387,CrP2O7,mp-26494,mp-26493,BAT_00387_mp-26494.cif,BAT_00387_mp-26493.cif,downloaded,downloaded
BAT_00388,Cr2(PO4)3,mp-26610,mp-780606,BAT_00388_mp-26610.cif,BAT_00388_mp-780606.cif,downloaded,downloaded
BAT_00389,Cr2(PO3)5,mp-881272,mp-25861,BAT_00389_mp-881272.cif,BAT_00389_mp-25861.cif,downloaded,downloaded
BAT_00390,Cr(PO4)2,mp-26618,mp-26617,BAT_00390_mp-26618.cif,BAT_00390_mp-26617.cif,downloaded,downloaded
BAT_00391,Cr2(PO4)3,mp-697813,mp-26605,BAT_00391_mp-697813.cif,BAT_00391_mp-26605.cif,downloaded,downloaded
BAT_00392,CrP2O7,mp-26572,mp-26571,BAT_00392_mp-26572.cif,BAT_00392_mp-26571.cif,downloaded,downloaded
BAT_00393,CrPO4,mp-26580,mp-26579,BAT_00393_mp-26580.cif,BAT_00393_mp-26579.cif,downloaded,downloaded
BAT_00394,Cr(PO3)4,mp-31745,mp-26669,BAT_00394_mp-31745.cif,BAT_00394_mp-26669.cif,downloaded,downloaded
BAT_00395,Cr2P5O18,mp-26684,mp-26683,BAT_00395_mp-26684.cif,BAT_00395_mp-26683.cif,downloaded,downloaded
BAT_00396,Cr2(PO4)3,mp-26740,mp-26739,BAT_00396_mp-26740.cif,BAT_00396_mp-26739.cif,downloaded,downloaded
BAT_00397,CrP2O7,mp-26974,mp-19103,BAT_00397_mp-26974.cif,BAT_00397_mp-19103.cif,downloaded,downloaded
BAT_00398,CrP2O7,mp-31691,mp-26771,BAT_00398_mp-31691.cif,BAT_00398_mp-26771.cif,downloaded,downloaded
BAT_00399,CrP2O7,mp-705361,mp-26751,BAT_00399_mp-705361.cif,BAT_00399_mp-26751.cif,downloaded,downloaded
BAT_00401,Cr(PO3)4,mp-540424,mp-26829,BAT_00401_mp-540424.cif,BAT_00401_mp-26829.cif,downloaded,downloaded
BAT_00402,Cr4(PO4)3,mp-26840,mp-697664,BAT_00402_mp-26840.cif,BAT_00402_mp-697664.cif,downloaded,downloaded
BAT_00403,Cr2(PO4)3,mp-26870,mp-26869,BAT_00403_mp-26870.cif,BAT_00403_mp-26869.cif,downloaded,downloaded
BAT_00404,Cr(PO3)3,mp-584637,mp-540456,BAT_00404_mp-584637.cif,BAT_00404_mp-540456.cif,downloaded,downloaded
BAT_00405,CrPO4,mp-504335,mp-26881,BAT_00405_mp-504335.cif,BAT_00405_mp-26881.cif,downloaded,downloaded
BAT_00406,CrP2O7,mp-26854,mp-26853,BAT_00406_mp-26854.cif,BAT_00406_mp-26853.cif,downloaded,downloaded
BAT_00408,Cr4(PO4)3,mp-504357,mp-26967,BAT_00408_mp-504357.cif,BAT_00408_mp-26967.cif,downloaded,downloaded
BAT_00409,Cr4(PO4)3,mp-26914,mp-26913,BAT_00409_mp-26914.cif,BAT_00409_mp-26913.cif,downloaded,downloaded
BAT_00410,CrP2O9,mp-504343,mp-26911,BAT_00410_mp-504343.cif,BAT_00410_mp-26911.cif,downloaded,downloaded
BAT_00411,CrPO4,mp-25452,mp-25447,BAT_00411_mp-25452.cif,BAT_00411_mp-25447.cif,downloaded,downloaded
BAT_00412,CrPO5,mp-26924,mp-26923,BAT_00412_mp-26924.cif,BAT_00412_mp-26923.cif,downloaded,downloaded
BAT_00413,CrP2O7,mp-540482,mp-26965,BAT_00413_mp-540482.cif,BAT_00413_mp-26965.cif,downloaded,downloaded
BAT_00414,Cr2(PO4)3,mp-504291,mp-760100,BAT_00414_mp-504291.cif,BAT_00414_mp-760100.cif,downloaded,downloaded
BAT_00415,Cr3P8O29,mp-26976,mp-26975,BAT_00415_mp-26976.cif,BAT_00415_mp-26975.cif,downloaded,downloaded
BAT_00416,Cr(PO3)3,mp-31690,mp-26063,BAT_00416_mp-31690.cif,BAT_00416_mp-26063.cif,downloaded,downloaded
BAT_00417,CrP2O7,mp-27036,mp-27035,BAT_00417_mp-27036.cif,BAT_00417_mp-27035.cif,downloaded,downloaded
BAT_00418,CrPO4,mp-27042,mp-27041,BAT_00418_mp-27042.cif,BAT_00418_mp-27041.cif,downloaded,downloaded
BAT_00419,Cr4P9O32,mp-504406,mp-27077,BAT_00419_mp-504406.cif,BAT_00419_mp-27077.cif,downloaded,downloaded
BAT_00420,Cr2P5O16,mp-26134,mp-26425,BAT_00420_mp-26134.cif,BAT_00420_mp-26425.cif,downloaded,downloaded
BAT_00421,Cr2P3O13,mp-27100,mp-705400,BAT_00421_mp-27100.cif,BAT_00421_mp-705400.cif,downloaded,downloaded
BAT_00422,Cr2P3O10,mp-26116,mp-585354,BAT_00422_mp-26116.cif,BAT_00422_mp-585354.cif,downloaded,downloaded
BAT_00423,Cr(PO3)3,mp-26112,mp-26111,BAT_00423_mp-26112.cif,BAT_00423_mp-26111.cif,downloaded,downloaded
BAT_00424,CrPO4,mp-764345,mp-756865,BAT_00424_mp-764345.cif,BAT_00424_mp-756865.cif,downloaded,downloaded
BAT_00425,CrP4O13,mp-1101523,mp-31739,BAT_00425_mp-1101523.cif,BAT_00425_mp-31739.cif,downloaded,downloaded
BAT_00426,CrP2O7,mp-26140,mp-26139,BAT_00426_mp-26140.cif,BAT_00426_mp-26139.cif,downloaded,downloaded
BAT_00427,Cr(PO4)2,mp-697774,mp-31723,BAT_00427_mp-697774.cif,BAT_00427_mp-31723.cif,downloaded,downloaded
BAT_00428,CrPO4,mp-753873,mp-504313,BAT_00428_mp-753873.cif,BAT_00428_mp-504313.cif,downloaded,downloaded
BAT_00429,CrPO4,mp-753999,mp-757040,BAT_00429_mp-753999.cif,BAT_00429_mp-757040.cif,downloaded,downloaded
BAT_00430,CrPO5,mp-1046724,mp-540292,BAT_00430_mp-1046724.cif,BAT_00430_mp-540292.cif,downloaded,downloaded
BAT_00431,Cr3(P2O7)2,mp-26218,mp-540179,BAT_00431_mp-26218.cif,BAT_00431_mp-540179.cif,downloaded,downloaded
BAT_00433,Cr5(PO4)4,mp-504336,mp-1101544,BAT_00433_mp-504336.cif,BAT_00433_mp-1101544.cif,downloaded,downloaded
BAT_00434,Cr3(PO4)4,mp-695952,mp-26205,BAT_00434_mp-695952.cif,BAT_00434_mp-26205.cif,downloaded,downloaded
BAT_00435,Cr2P2O9,mp-1040982,mp-1013922,BAT_00435_mp-1040982.cif,BAT_00435_mp-1013922.cif,downloaded,downloaded
BAT_00436,CrPO4,mp-753886,mp-540462,BAT_00436_mp-753886.cif,BAT_00436_mp-540462.cif,downloaded,downloaded
BAT_00437,Cr3(PO4)4,mp-705409,mp-26289,BAT_00437_mp-705409.cif,BAT_00437_mp-26289.cif,downloaded,downloaded
BAT_00440,CrPO4,mp-766412,mp-757829,BAT_00440_mp-766412.cif,BAT_00440_mp-757829.cif,downloaded,downloaded
BAT_00442,Cr3(PO4)4,mp-31744,mp-26337,BAT_00442_mp-31744.cif,BAT_00442_mp-26337.cif,downloaded,downloaded
BAT_00444,CrPO4,mp-766419,mp-757030,BAT_00444_mp-766419.cif,BAT_00444_mp-757030.cif,downloaded,downloaded
BAT_00445,CrPO5,mp-772173,mp-757132,BAT_00445_mp-772173.cif,BAT_00445_mp-757132.cif,downloaded,downloaded
BAT_00446,Cr3P4O15,mp-759101,mp-772300,BAT_00446_mp-759101.cif,BAT_00446_mp-772300.cif,downloaded,downloaded
BAT_00448,Cr(PO3)3,mp-759495,mp-780193,BAT_00448_mp-759495.cif,BAT_00448_mp-780193.cif,downloaded,downloaded
BAT_00449,CrP2O7,mp-1048383,mp-831055,BAT_00449_mp-1048383.cif,BAT_00449_mp-831055.cif,downloaded,downloaded
BAT_00451,Ti3Cr(PO4)6,mp-774416,mp-758706,BAT_00451_mp-774416.cif,BAT_00451_mp-758706.cif,downloaded,downloaded
BAT_00452,TiCr3(PO4)6,mp-773127,mp-850412,BAT_00452_mp-773127.cif,BAT_00452_mp-850412.cif,downloaded,downloaded
BAT_00453,VCr3(PO4)6,mp-774402,mp-1176888,BAT_00453_mp-774402.cif,BAT_00453_mp-1176888.cif,downloaded,downloaded
BAT_00454,V2Cr(PO4)3,mp-771696,mp-1177840,BAT_00454_mp-771696.cif,BAT_00454_mp-1177840.cif,downloaded,downloaded
BAT_00455,V3Cr(PO4)6,mp-775008,mp-757469,BAT_00455_mp-775008.cif,BAT_00455_mp-757469.cif,downloaded,downloaded
