battery_id,battery_formula,framework_formula,formula_charge,formula_discharge,working_ion,average_voltage,capacity_grav,capacity_vol,energy_grav,energy_vol,max_delta_volume,stability_charge,stability_discharge,num_steps,nelements,chemsys,elements,id_charge,id_discharge,material_ids,warnings,element_list,has_transition_metal,oxide,sulfide,fluoride,phosphate_possible,silicate_possible,has_main_transition_metal,max_stability,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,normalized_delta_li,relative_delta_li,capacity_physics,endpoint_delta_abs,volume_residual,voltage_oof_pred,oof_fold,voltage_oof_error
BAT_02665,Li0-1Ti(PO3)4,Ti(PO3)4,Ti(PO3)4,LiTi(PO3)4,Li,3.235353588333343,72.30046219822752,198.2349150094063,233.91755981119468,641.3600436086381,0.011663276301082,0.038629186029412,0.03855212788889,1,3,O-P-Ti,"Ti,P,O",mp-540258,mp-26409,"mp-540258,mp-26409",,"['Ti', 'P', 'O']",True,True,False,False,True,False,True,0.038629186029412,8.0,22.0,14.0,10.470588235294118,3.4878892733564015,8.0,43.0,87.0,44.0,83.47058823529412,4.982698961937717,87.0,15.9994,47.867,31.867599999999996,21.397344,7.620626823529412,15.9994,54.8,1941.0,1886.2,227.5176470588235,243.83667820069203,54.8,4.0,16.0,12.0,15.058823529411764,1.3287197231833912,16.0,2.0,4.0,2.0,2.3529411764705883,0.4982698961937716,2.0,66.0,160.0,94.0,81.17647058823529,21.425605536332174,66.0,1.54,3.44,1.9,3.0341176470588236,0.5730103806228373,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.5294117647058822,0.6643598615916956,4.0,0.0,2.0,2.0,0.1176470588235294,0.2214532871972318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,5.647058823529412,0.4982698961937715,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.1176470588235294,0.4152249134948096,2.0,0.0,8.0,8.0,0.4705882352941176,0.8858131487889274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,2.588235294117647,0.8304498269896194,2.0,9.105,22.5702380952,13.4652380952,12.719467787105884,5.102778052384775,9.105,0.0,1.625,1.625,0.3823529411764705,0.5847750865051903,0.0,0.0,2.25333333333e-05,2.25333333333e-05,1.3254901960764706e-06,2.4950403690851218e-06,0.0,2.0,194.0,192.0,20.352941176470587,20.429065743944633,12.0,3,0.7463869141440895,0.7146244020093132,0.7064629375860553,0.7059284556998092,0.7058835483511695,2.0,3.5294117647058822,0.1176470588235294,0.0,1.0,0.0588235294117647,72.30046219574719,0.0115288121090869,0.000134464191995,3.677870750427246,3,-0.44251716209390324
BAT_02666,Li0-1Ti3P3O13,Ti3P3O13,Ti3P3O13,LiTi3P3O13,Li,2.032772578333355,59.366830122790645,175.4902769213352,120.67926433618342,356.731822689817,1.816036067303628e-05,0.031923137114041,0.059645128733336,1,3,O-P-Ti,"Ti,P,O",mp-1041196,mp-1012865,"mp-1041196,mp-1012865",,"['Ti', 'P', 'O']",True,True,False,False,True,False,True,0.059645128733336,8.0,22.0,14.0,11.31578947368421,4.537396121883657,8.0,43.0,87.0,44.0,79.42105263157895,11.501385041551249,87.0,15.9994,47.867,31.867599999999996,23.395499263157895,10.120977939058172,15.9994,54.8,1941.0,1886.2,394.0684210526315,488.5047091412742,54.8,4.0,16.0,12.0,13.947368421052632,3.1412742382271466,16.0,2.0,4.0,2.0,2.473684210526316,0.6481994459833796,2.0,66.0,160.0,94.0,87.3157894736842,29.16897506925208,66.0,1.54,3.44,1.9,2.9426315789473683,0.6806094182825485,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.210526315789474,1.080332409972299,4.0,0.0,2.0,2.0,0.3157894736842105,0.5318559556786703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,5.526315789473684,0.6481994459833796,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.8421052631578947,0.5817174515235458,2.0,0.0,8.0,8.0,1.263157894736842,2.127423822714681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.1052631578947367,1.5457063711911356,2.0,9.105,22.5702380952,13.4652380952,12.428721804505264,4.548250890375624,9.105,0.0,1.625,1.625,0.2565789473684211,0.4321329639889197,0.0,0.0,2.25333333333e-05,2.25333333333e-05,3.557894736836842e-06,5.992243767304155e-06,0.0,2.0,194.0,192.0,39.1578947368421,48.89750692520775,12.0,3,0.7197260174303866,0.6897709459704529,0.6843895506171864,0.6842173395614769,0.6842105849294174,2.0,3.210526315789474,0.3157894736842105,0.0,1.0,0.0526315789473684,59.36683012075402,1.8160750527517283e-05,-3.8985448100361235e-10,3.3217432498931885,2,-1.2889706715598335
BAT_02668,Li0-1Ti(PO3)4,Ti(PO3)4,Ti(PO3)4,LiTi(PO3)4,Li,2.944444275833324,72.30046219822752,173.51454856268046,212.88468205967467,510.90391928918785,0.018464897940198,0.001910455441175,0.020034955250001,1,3,O-P-Ti,"Ti,P,O",mp-26114,mp-26113,"mp-26114,mp-26113",,"['Ti', 'P', 'O']",True,True,False,False,True,False,True,0.020034955250001,8.0,22.0,14.0,10.470588235294118,3.4878892733564015,8.0,43.0,87.0,44.0,83.47058823529412,4.982698961937717,87.0,15.9994,47.867,31.867599999999996,21.397344,7.620626823529412,15.9994,54.8,1941.0,1886.2,227.5176470588235,243.83667820069203,54.8,4.0,16.0,12.0,15.058823529411764,1.3287197231833912,16.0,2.0,4.0,2.0,2.3529411764705883,0.4982698961937716,2.0,66.0,160.0,94.0,81.17647058823529,21.425605536332174,66.0,1.54,3.44,1.9,3.0341176470588236,0.5730103806228373,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.5294117647058822,0.6643598615916956,4.0,0.0,2.0,2.0,0.1176470588235294,0.2214532871972318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,5.647058823529412,0.4982698961937715,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.1176470588235294,0.4152249134948096,2.0,0.0,8.0,8.0,0.4705882352941176,0.8858131487889274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,2.588235294117647,0.8304498269896194,2.0,9.105,22.5702380952,13.4652380952,12.719467787105884,5.102778052384775,9.105,0.0,1.625,1.625,0.3823529411764705,0.5847750865051903,0.0,0.0,2.25333333333e-05,2.25333333333e-05,1.3254901960764706e-06,2.4950403690851218e-06,0.0,2.0,194.0,192.0,20.352941176470587,20.429065743944633,12.0,3,0.7463869141440895,0.7146244020093132,0.7064629375860553,0.7059284556998092,0.7058835483511695,2.0,3.5294117647058822,0.1176470588235294,0.0,1.0,0.0588235294117647,72.30046219574719,0.0184648979401981,-1.734723475976807e-16,3.677870750427246,3,-0.7334264745939221
BAT_02669,Li0-1Ti(PO3)4,Ti(PO3)4,Ti(PO3)4,LiTi(PO3)4,Li,2.703610688333331,72.30046219822752,193.0410202642549,195.47230237056792,521.9077656732109,0.034561207703193,0.038918963088234,0.068367078444445,1,3,O-P-Ti,"Ti,P,O",mp-766396,mp-765102,"mp-766396,mp-765102",,"['Ti', 'P', 'O']",True,True,False,False,True,False,True,0.068367078444445,8.0,22.0,14.0,10.470588235294118,3.4878892733564015,8.0,43.0,87.0,44.0,83.47058823529412,4.982698961937717,87.0,15.9994,47.867,31.867599999999996,21.397344,7.620626823529412,15.9994,54.8,1941.0,1886.2,227.5176470588235,243.83667820069203,54.8,4.0,16.0,12.0,15.058823529411764,1.3287197231833912,16.0,2.0,4.0,2.0,2.3529411764705883,0.4982698961937716,2.0,66.0,160.0,94.0,81.17647058823529,21.425605536332174,66.0,1.54,3.44,1.9,3.0341176470588236,0.5730103806228373,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.5294117647058822,0.6643598615916956,4.0,0.0,2.0,2.0,0.1176470588235294,0.2214532871972318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,5.647058823529412,0.4982698961937715,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.1176470588235294,0.4152249134948096,2.0,0.0,8.0,8.0,0.4705882352941176,0.8858131487889274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,2.588235294117647,0.8304498269896194,2.0,9.105,22.5702380952,13.4652380952,12.719467787105884,5.102778052384775,9.105,0.0,1.625,1.625,0.3823529411764705,0.5847750865051903,0.0,0.0,2.25333333333e-05,2.25333333333e-05,1.3254901960764706e-06,2.4950403690851218e-06,0.0,2.0,194.0,192.0,20.352941176470587,20.429065743944633,12.0,3,0.7463869141440895,0.7146244020093132,0.7064629375860553,0.7059284556998092,0.7058835483511695,2.0,3.5294117647058822,0.1176470588235294,0.0,1.0,0.0588235294117647,72.30046219574719,0.034561207388129,3.1506394715385966e-10,3.677870750427246,3,-0.974260062093915
BAT_02673,Li0-3Ti2(PO4)3,Ti2(PO4)3,Ti2(PO4)3,Li3Ti2(PO4)3,Li,2.642043108333339,200.27455585205377,555.9565618544746,529.1340100634391,1468.8612027803124,0.061486476899191,0.013037193112749,0.063703383483328,2,3,O-P-Ti,"Ti,P,O",mp-774537,mp-776625,"mp-774537,mp-18640,mp-776502,mp-772524,mp-26884,mp-762322,mp-776625,mp-757671,mp-758393,mp-759187,mp-781803,mp-26883",More than one working ion per transition metal,"['Ti', 'P', 'O']",True,True,False,False,True,False,True,0.063703383483328,8.0,22.0,14.0,10.882352941176473,4.069204152249135,8.0,43.0,87.0,44.0,81.11764705882354,8.968858131487885,87.0,15.9994,47.867,31.867599999999996,22.391063882352935,9.023525480968855,15.9994,54.8,1941.0,1886.2,323.02941176470586,380.6989619377162,54.8,4.0,16.0,12.0,14.411764705882351,2.449826989619377,16.0,2.0,4.0,2.0,2.411764705882353,0.5813148788927335,2.0,66.0,160.0,94.0,84.29411764705883,25.82698961937716,66.0,1.54,3.44,1.9,2.9958823529411767,0.6269896193771625,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.3529411764705883,0.9134948096885812,4.0,0.0,2.0,2.0,0.2352941176470588,0.4152249134948096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,5.588235294117647,0.5813148788927337,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.9411764705882353,0.4567474048442906,2.0,0.0,8.0,8.0,0.9411764705882352,1.6608996539792389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,2.8823529411764706,1.245674740484429,2.0,9.105,22.5702380952,13.4652380952,12.373571428564707,4.614453781503115,9.105,0.0,1.625,1.625,0.2867647058823529,0.472318339100346,0.0,0.0,2.25333333333e-05,2.25333333333e-05,2.6509803921529413e-06,4.678200692034602e-06,0.0,2.0,194.0,192.0,31.647058823529413,38.20069204152249,12.0,3,0.73705671094951,0.7106163289264071,0.7060383070718634,0.7058888677928571,0.705882421426734,2.0,3.3529411764705883,0.2352941176470588,0.0,3.0,0.1764705882352941,200.27455584518316,0.0387304334569054,0.0227560434422855,2.6316447257995605,2,0.010398382533778339
BAT_02677,Li1-6Ti3V(PO4)6,Ti3V(PO4)6,LiTi3V(PO4)6,Li6Ti3V(PO4)6,Li,2.343681571333336,166.25885094200564,470.4958745873876,389.6578050238347,1102.692510658821,0.020459302367607,0.014259826571404,0.073767730117184,1,4,O-P-Ti-V,"Ti,V,P,O",mp-757374,mp-758994,"mp-757374,mp-758994",More than one working ion per transition metal,"['Ti', 'V', 'P', 'O']",True,True,False,False,True,False,True,0.073767730117184,8.0,23.0,15.0,10.911764705882351,4.110726643598616,8.0,43.0,87.0,44.0,81.20588235294117,8.813148788927338,87.0,15.9994,50.9415,34.942099999999996,22.481490352941176,9.151186380622836,15.9994,54.8,2183.0,2128.2,330.1470588235294,393.2595155709343,54.8,4.0,16.0,12.0,14.441176470588236,2.397923875432526,16.0,2.0,4.0,2.0,2.411764705882353,0.5813148788927335,2.0,66.0,160.0,94.0,84.08823529411765,25.536332179930795,66.0,1.54,3.44,1.9,2.998529411764706,0.6232525951557093,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.3529411764705883,0.9134948096885812,4.0,0.0,3.0,3.0,0.2647058823529412,0.4671280276816609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,5.617647058823529,0.5397923875432528,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.9411764705882353,0.4567474048442906,2.0,0.0,8.0,8.0,0.9117647058823528,1.6089965397923875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,2.8529411764705883,1.204152249134948,2.0,9.105,22.5702380952,13.4652380952,12.26533613444706,4.461651013337025,9.105,0.0,1.625,1.625,0.2867647058823529,0.472318339100346,0.0,0.0,2.25333333333e-05,2.25333333333e-05,1.988235294114706e-06,3.625605536326816e-06,0.0,2.0,229.0,227.0,32.6764705882353,40.01730103806228,12.0,4,0.7335272890199958,0.7100112054470428,0.7060244894293579,0.7058885556897373,0.7058824203250761,2.0,3.3529411764705883,0.2647058823529412,0.0,5.0,0.1470588235294117,166.25885093630205,0.0204593013403675,1.0272394670995943e-09,2.9257140159606934,1,-0.5820324446273575
BAT_02679,Li0-2V(PO3)5,V(PO3)5,V(PO3)5,Li2V(PO3)5,Li,5.370006610833333,116.60845874680066,276.3403639837732,626.1881943494056,1483.9495814329516,0.021180460562506,0.088763531904763,0.037536389963767,1,3,O-P-V,"V,P,O",mp-883522,mp-705334,"mp-883522,mp-705334",More than one working ion per transition metal,"['V', 'P', 'O']",True,True,False,False,True,False,True,0.088763531904763,8.0,23.0,15.0,10.38095238095238,3.4013605442176877,8.0,46.0,87.0,41.0,84.0952380952381,4.149659863945575,87.0,15.9994,50.9415,34.942099999999996,21.228633809523807,7.4703340136054415,15.9994,54.8,2183.0,2128.2,218.6428571428571,234.06122448979593,54.8,5.0,16.0,11.0,15.238095238095235,1.0884353741496602,16.0,2.0,4.0,2.0,2.3333333333333335,0.4761904761904761,2.0,66.0,153.0,87.0,79.9047619047619,19.86394557823129,66.0,1.63,3.44,1.81,3.0561904761904763,0.548299319727891,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.5714285714285716,0.6122448979591836,4.0,0.0,3.0,3.0,0.1428571428571428,0.2721088435374149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,5.714285714285714,0.4081632653061223,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.142857142857143,0.4081632653061224,2.0,0.0,7.0,7.0,0.3333333333333333,0.634920634920635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,2.4761904761904763,0.6802721088435375,2.0,9.105,22.5702380952,13.4652380952,12.496961451238096,4.845659216054422,9.105,0.0,1.625,1.625,0.3869047619047619,0.5895691609977325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,19.952380952380953,19.90929705215419,12.0,3,0.7544275960835648,0.7230662245921379,0.714872825933237,0.7143323636370426,0.714286923925749,2.0,3.5714285714285716,0.1428571428571428,0.0,2.0,0.0952380952380952,116.60845874280034,0.0211804601675866,3.9491935763247277e-10,4.476836204528809,3,0.8931704063045247
BAT_02680,Li0-1VPO5,VPO5,VPO5,LiVPO5,Li,4.012412478333329,158.72646360461718,509.8883936402671,636.8760432088869,2045.882553199544,0.038215073375587,0.056569030714285,0.026959480625027,1,3,O-P-V,"V,P,O",mp-26430,mp-26429,"mp-26430,mp-26429",,"['V', 'P', 'O']",True,True,False,False,True,False,True,0.056569030714285,8.0,23.0,15.0,11.142857142857142,4.489795918367347,8.0,46.0,87.0,41.0,80.57142857142857,9.877551020408164,87.0,15.9994,50.9415,34.942099999999996,23.130323142857144,10.187033061224488,15.9994,54.8,2183.0,2128.2,396.3285714285715,510.4775510204082,54.8,5.0,16.0,11.0,14.285714285714286,2.653061224489796,16.0,2.0,4.0,2.0,2.4285714285714284,0.6122448979591836,2.0,66.0,153.0,87.0,84.28571428571429,26.12244897959184,66.0,1.63,3.44,1.81,3.0028571428571427,0.6244897959183674,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.2857142857142856,1.020408163265306,4.0,0.0,3.0,3.0,0.4285714285714285,0.7346938775510203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,5.714285714285714,0.4081632653061224,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.8571428571428572,0.5306122448979591,2.0,0.0,7.0,7.0,1.0,1.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,2.857142857142857,1.2244897959183674,2.0,9.105,22.5702380952,13.4652380952,11.586462585028572,3.5449465500408164,9.105,0.0,1.625,1.625,0.2321428571428571,0.3979591836734694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,41.57142857142857,53.55102040816326,12.0,3,0.7423074889580903,0.7180750993304971,0.7143771194604124,0.7142883265019526,0.7142857289142843,2.0,3.2857142857142856,0.4285714285714285,0.0,1.0,0.1428571428571428,158.72646359917198,0.0382150722153588,1.1602281982381335e-09,3.754716396331787,1,0.2576960820015417
BAT_02681,Li0-4.5V2(PO4)3,V2(PO4)3,V2(PO4)3,Li9V4(PO4)6,Li,2.973455428888887,288.5108905482025,809.3923758932136,857.8742737941202,2406.692154200951,0.117195485055408,0.014576926617646,0.046659088488373,6,3,O-P-V,"V,P,O",mp-26104,mp-760985,"mp-26104,mp-26962,mp-1101601,mp-26103,mp-1101492,mp-1101493,mp-697749,mp-849376,mp-26712,mp-766372,mp-766125,mp-758511,mp-1177831,mp-705293,mp-26711,mp-831152,mp-775921,mp-774346,mp-760371,mp-1176893,mp-777185,mp-761150,mp-770403,mp-760985",More than one working ion per transition metal,"['V', 'P', 'O']",True,True,False,False,True,False,True,0.046659088488373,8.0,23.0,15.0,11.0,4.235294117647059,8.0,46.0,87.0,41.0,81.47058823529412,8.346020761245676,87.0,15.9994,50.9415,34.942099999999996,22.75276976470588,9.534169079584776,15.9994,54.8,2183.0,2128.2,351.5,430.94117647058823,54.8,5.0,16.0,11.0,14.529411764705882,2.2422145328719725,16.0,2.0,4.0,2.0,2.411764705882353,0.5813148788927335,2.0,66.0,153.0,87.0,83.47058823529412,24.66435986159169,66.0,1.63,3.44,1.81,3.006470588235294,0.6120415224913496,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.3529411764705883,0.9134948096885812,4.0,0.0,3.0,3.0,0.3529411764705882,0.6228373702422145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,5.705882352941177,0.4152249134948096,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.9411764705882353,0.4567474048442906,2.0,0.0,7.0,7.0,0.8235294117647058,1.453287197231834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,2.764705882352941,1.079584775086505,2.0,9.105,22.5702380952,13.4652380952,11.94063025209412,4.003242708838754,9.105,0.0,1.625,1.625,0.2867647058823529,0.472318339100346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,35.76470588235294,45.46712802768167,12.0,3,0.73705671094951,0.7106163289264071,0.7060383070718634,0.7058888677928571,0.705882421426734,2.0,3.3529411764705883,0.3529411764705882,0.0,4.5,0.2647058823529412,288.510890538305,0.1129238731158697,0.0042716119395382,3.1767377853393555,5,-0.20328235645046844
BAT_02682,Li0-1VPO5,VPO5,VPO5,LiVPO5,Li,3.832105108333334,158.72646360461718,507.34456688317783,608.2564920069386,1944.197706438189,0.005146724943774,0.0,0.0,1,3,O-P-V,"V,P,O",mp-25265,mp-26963,"mp-25265,mp-26963",,"['V', 'P', 'O']",True,True,False,False,True,False,True,0.0,8.0,23.0,15.0,11.142857142857142,4.489795918367347,8.0,46.0,87.0,41.0,80.57142857142857,9.877551020408164,87.0,15.9994,50.9415,34.942099999999996,23.130323142857144,10.187033061224488,15.9994,54.8,2183.0,2128.2,396.3285714285715,510.4775510204082,54.8,5.0,16.0,11.0,14.285714285714286,2.653061224489796,16.0,2.0,4.0,2.0,2.4285714285714284,0.6122448979591836,2.0,66.0,153.0,87.0,84.28571428571429,26.12244897959184,66.0,1.63,3.44,1.81,3.0028571428571427,0.6244897959183674,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.2857142857142856,1.020408163265306,4.0,0.0,3.0,3.0,0.4285714285714285,0.7346938775510203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,5.714285714285714,0.4081632653061224,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.8571428571428572,0.5306122448979591,2.0,0.0,7.0,7.0,1.0,1.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,2.857142857142857,1.2244897959183674,2.0,9.105,22.5702380952,13.4652380952,11.586462585028572,3.5449465500408164,9.105,0.0,1.625,1.625,0.2321428571428571,0.3979591836734694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,41.57142857142857,53.55102040816326,12.0,3,0.7423074889580903,0.7180750993304971,0.7143771194604124,0.7142883265019526,0.7142857289142843,2.0,3.2857142857142856,0.4285714285714285,0.0,1.0,0.1428571428571428,158.72646359917198,0.0623339612816189,-0.0571872363378449,3.754716396331787,1,0.07738871200154707
BAT_02683,Li0-2V3(P2O7)2,V3(P2O7)2,V3(P2O7)2,Li2V3(P2O7)2,Li,2.655799505833333,104.16571324173128,334.3477383045789,276.64324975216664,887.9605581657934,0.019953416234159,0.032227547417576,0.021240333152176,1,3,O-P-V,"V,P,O",mp-26242,mp-26241,"mp-26242,mp-26241",,"['V', 'P', 'O']",True,True,False,False,True,False,True,0.032227547417576,8.0,23.0,15.0,11.476190476190476,4.634920634920635,8.0,46.0,87.0,41.0,80.38095238095238,9.82312925170068,87.0,15.9994,50.9415,34.942099999999996,23.843388,10.458650666666667,15.9994,54.8,2183.0,2128.2,408.8285714285714,506.90612244897954,54.8,5.0,16.0,11.0,14.238095238095235,2.639455782312926,16.0,2.0,4.0,2.0,2.4761904761904763,0.634920634920635,2.0,66.0,153.0,87.0,86.23809523809524,26.984126984126988,66.0,1.63,3.44,1.81,2.943333333333333,0.6622222222222224,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.238095238095238,1.015873015873016,4.0,0.0,3.0,3.0,0.4285714285714285,0.7346938775510204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,5.666666666666667,0.4444444444444443,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.9047619047619049,0.54421768707483,2.0,0.0,7.0,7.0,1.0,1.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,2.9047619047619047,1.206349206349206,2.0,9.105,22.5702380952,13.4652380952,12.227664399085716,4.163552532114286,9.105,0.0,1.625,1.625,0.3095238095238095,0.5011337868480726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,41.095238095238095,53.687074829931966,12.0,3,0.7079080355865954,0.6739562829023619,0.6669804763319831,0.6666834437689835,0.6666669219487793,2.0,3.238095238095238,0.4285714285714285,0.0,2.0,0.0952380952380952,104.1657132381578,0.0199534161811657,5.2993297250392146e-11,2.625039577484131,5,0.03075992834920216
