battery_id,framework_formula,formula_charge,formula_discharge,id_charge,id_discharge,max_delta_volume,num_steps
BAT_01459,MnCo3O8,Li2MnCo3O8,Li3MnCo3O8,mp-1306185,mp-1301147,0.015189300454339,1
BAT_01460,Mn2CoO6,Mn2CoO6,Li2Mn2CoO6,mp-752633,mp-754926,0.107360369207736,2
BAT_01461,MnCo3O8,MnCo3O8,Li4MnCo3O8,mp-773602,mp-861547,0.108876429275683,4
BAT_01462,Mn2CoO8,Li2Mn2CoO8,Li5Mn2CoO8,mp-1222848,mp-1174049,0.003641944671723,1
BAT_01463,MnCoO4,MnCoO4,Li2MnCoO4,mp-752945,mp-753482,0.07284638253954,2
BAT_01464,Mn2Co5O12,Mn2Co5O12,Li4Mn2Co5O12,mp-757022,mp-774397,0.090511200211951,1
BAT_01465,Mn3CoO8,Mn3CoO8,Li3Mn3CoO8,mp-773167,mp-1177633,0.143551763380659,2
BAT_01466,MnCo3O8,MnCo3O8,Li2MnCo3O8,mp-753551,mp-753177,0.074605367254205,1
BAT_01467,MnCo5O12,MnCo5O12,Li4MnCo5O12,mp-755620,mp-1177382,0.07944834538294,1
BAT_01468,Mn3CoO8,Mn3CoO8,Li4Mn3CoO8,mp-771970,mp-1301464,0.095560051721955,2
BAT_01469,Mn3Co5O16,Mn3Co5O16,Li4Mn3Co5O16,mp-756736,mp-754275,0.082037872976073,1
BAT_01470,Mn3CoO8,Mn3CoO8,Li2Mn3CoO8,mp-758012,mp-1177935,0.040253688981039,1
BAT_01471,Mn(CoO3)2,Mn(CoO3)2,Li3Mn(CoO3)2,mp-763057,mp-761633,0.094337089166246,2
BAT_01472,Mn5CoO12,Mn5CoO12,Li4Mn5CoO12,mp-755555,mp-771545,0.11260567118045,1
BAT_01473,Mn4CoO8,Mn4CoO8,Li3Mn4CoO8,mp-755442,mp-755577,0.038954057039168,1
BAT_01474,MnCoO4,MnCoO4,Li3Mn2(CoO4)2,mp-756184,mp-757164,0.022235260214749,1
BAT_01475,Mn(CoO3)2,Mn(CoO3)2,Li2Mn(CoO3)2,mp-759777,mp-1177992,0.110889097332332,1
BAT_01476,Mn(CoO2)4,Mn(CoO2)4,Li3Mn(CoO2)4,mp-757157,mp-756302,0.106793836133961,1
BAT_01477,Mn5Co3O16,Mn5Co3O16,Li4Mn5Co3O16,mp-756965,mp-768354,0.091690597450068,1
BAT_01478,MnCo3O8,MnCo3O8,Li2MnCo3O8,mp-757029,mp-757026,0.069992050156534,1
BAT_01479,MnCo3O8,MnCo3O8,Li2MnCo3O8,mp-867992,mp-761940,0.028279096102732,1
BAT_01480,Mn3CoO8,Mn3CoO8,Li2Mn3CoO8,mp-756482,mp-1287701,0.050173442754544,1
BAT_01481,Mn2Co3O10,Li4Mn2Co3O10,Li5Mn2Co3O10,mp-778482,mp-861490,0.034719502754234,1
BAT_01482,MnCo(PO4)2,MnCo(PO4)2,Li5Mn2Co2(PO4)4,mp-775270,mp-1177107,0.119409369490999,2
BAT_01483,MnCo3(PO4)4,MnCo3(PO4)4,Li4MnCo3(PO4)4,mp-775179,mp-757104,0.05570664504408,1
BAT_01484,Mn3Co(PO4)6,Mn3Co(PO4)6,Li6Mn3Co(PO4)6,mp-757859,mp-1177025,0.043846932302047,1
BAT_01486,Mn2Co(PO4)3,Mn2Co(PO4)3,Li2Mn2Co(PO4)3,mp-757011,mp-757760,0.053342190332996,1
BAT_01487,Mn7Co(PO4)12,Mn7Co(PO4)12,Li8Mn7Co(PO4)12,mp-758047,mp-758412,0.065755565403747,1
BAT_01488,Mn5Co(PO4)6,Mn5Co(PO4)6,Li4Mn5Co(PO4)6,mp-771641,mp-760813,0.07881111814013,1
BAT_01489,Mn3Co3(SbO8)2,Mn3Co3(SbO8)2,Li4Mn3Co3(SbO8)2,mp-863857,mp-758093,0.080613240220582,1
BAT_01490,Mn3Co(PO4)4,Mn3Co(PO4)4,Li4Mn3Co(PO4)4,mp-757412,mp-758017,0.061964212179337,1
BAT_01491,Mn3Co3(SnO8)2,Mn3Co3(SnO8)2,Li4Mn3Co3(SnO8)2,mp-770554,mp-777041,0.08064214024047,1
BAT_01492,Mn2Co3Te3O16,Mn2Co3Te3O16,Li4Mn2Co3Te3O16,mp-755888,mp-753987,0.15146605052588,1
BAT_01493,Ti3Mn2Co3O16,Ti3Mn2Co3O16,Li4Ti3Mn2Co3O16,mp-757180,mp-757980,0.067898837110641,1
BAT_01494,Mn3Co2Te3O16,Mn3Co2Te3O16,Li4Mn3Co2Te3O16,mp-755884,mp-753545,0.119334442543629,1
BAT_01495,Mn3Co3(TeO8)2,Mn3Co3(TeO8)2,Li4Mn3Co3(TeO8)2,mp-772448,mp-769585,0.069980006515202,1
BAT_01497,Mn3V2Co3O16,Mn3V2Co3O16,Li4Mn3V2Co3O16,mp-768525,mp-756676,0.132938196567039,1
BAT_01498,MnV4CoO12,MnV4CoO12,Li2MnV4CoO12,mp-756893,mp-1177907,0.009828956844501,1
BAT_01499,Na2CoO4,Na2Li2CoO4,Na2Li3CoO4,mp-861533,mp-504854,0.00035425116192,1
BAT_01500,NbCo3O8,NbCo3O8,Li2NbCo3O8,mp-761589,mp-757558,0.04702008645724,1
BAT_01501,NbCo3(PO4)6,LiNbCo3(PO4)6,Li6NbCo3(PO4)6,mp-1176608,mp-758592,0.0010303658081,1
BAT_01502,Co3NiO8,Co3NiO8,Li2Co3NiO8,mp-753483,mp-753237,0.014259480455319,1
BAT_01503,Co3NiO8,LiCo3NiO8,Li4Co3NiO8,mp-1275497,mp-1293179,0.01722686306622,1
BAT_01504,Co2NiO6,Co2NiO6,Li3Co2NiO6,mp-753469,mp-765538,0.037473328743652,2
BAT_01505,CoNiO4,Li4Co3(NiO4)3,Li2CoNiO4,mp-777850,mp-1276757,0.033266670799835,1
BAT_01506,CoNiO4,LiCoNiO4,Li2CoNiO4,mp-754509,mp-753536,0.042185604616938,1
BAT_01507,Co2Ni3O10,Li4Co2Ni3O10,Li5Co2Ni3O10,mp-779900,mp-755607,0.017852420801346,1
BAT_01508,Co3NiO8,Co3NiO8,Li4Co3NiO8,mp-752738,mp-867537,0.051799508135007,2
BAT_01509,Co3NiO8,LiCo3NiO8,Li4Co3NiO8,mp-1318786,mp-1307939,0.014885848787984,1
BAT_01510,CoNi3O8,Li2CoNi3O8,Li4CoNi3O8,mp-1178027,mp-867640,0.008674444907749,2
BAT_01511,Co4NiO8,Co4NiO8,Li3Co4NiO8,mp-2215121,mp-754464,0.009896939061239,1
BAT_01512,Co2Ni3O10,Li3Co2Ni3O10,Li5Co2Ni3O10,mp-1177722,mp-769553,0.021100281298415,1
BAT_01513,CoNi9O20,Li8CoNi9O20,Li10CoNi9O20,mp-1176867,mp-769507,0.016372174107633,1
BAT_01514,Co5NiO12,Co5NiO12,Li4Co5NiO12,mp-773511,mp-755767,0.042233751588552,1
BAT_01515,Co3Ni5O16,Li4Co3Ni5O16,Li6Co3Ni5O16,mp-772319,mp-760934,0.003206568966883,1
BAT_01516,Co(NiO3)2,Li2Co(NiO3)2,Li3Co(NiO3)2,mp-757774,mp-760869,0.028470021595519,1
BAT_01517,Co(NiO2)4,Co(NiO2)4,Li3Co(NiO2)4,mp-756594,mp-756787,0.021135091075629,1
BAT_01518,CoNi9O20,Li5CoNi9O20,Li10CoNi9O20,mp-1120825,mp-759912,0.010649270817023,1
BAT_01519,Co5Ni3O16,Li4Co5Ni3O16,Li6Co5Ni3O16,mp-772632,mp-759805,0.027257188474536,1
BAT_01520,Co3NiO8,Co3NiO8,Li3Co3NiO8,mp-773140,mp-759916,0.126407556074777,2
BAT_01521,CoNi(PO4)2,CoNi(PO4)2,Li2CoNi(PO4)2,mp-765340,mp-757611,0.051345295469532,1
BAT_01522,Co3Ni(PO4)4,Co3Ni(PO4)4,Li4Co3Ni(PO4)4,mp-775307,mp-770952,0.047824612818544,1
BAT_01523,Ti3Co3(NiO8)2,Li4Ti3Co3(NiO8)2,Li10Ti3Co3(NiO8)2,mp-763517,mp-774315,0.104542900774232,1
BAT_01524,Co3Ni3(TeO8)2,Co3Ni3(TeO8)2,Li4Co3Ni3(TeO8)2,mp-850530,mp-757279,0.079879293286827,1
BAT_01525,CoO2,CoO2,LiCoO2,mp-25234,mp-22526,0.036374980271649,2
BAT_01526,CoO2,CoO2,Li(CoO2)2,mp-1275937,mp-755386,0.036139250517736,1
BAT_01527,CoO3,Li5(CoO3)2,Li7(CoO3)2,mp-753251,mp-850281,0.058950910367636,2
BAT_01528,CoO2,Li6(CoO2)5,Li8(CoO2)5,mp-761027,mp-1638660,0.008432415430031,1
BAT_01529,CoO2,CoO2,LiCoO2,mp-754748,mp-753473,0.10591467410602,3
BAT_01530,CoO3,Li2CoO3,Li7(CoO3)2,mp-773514,mp-849462,0.093650666165326,1
BAT_01531,CoO2,CoO2,Li2(CoO2)3,mp-754720,mp-705847,0.057049369875075,2
BAT_01532,CoO3,Li7(CoO3)2,Li4CoO3,mp-764768,mp-755593,0.018745270661473,1
BAT_01533,CoO2,CoO2,Li(CoO2)2,mp-756488,mp-756773,0.03217879059395,1
BAT_01534,CoO4,Li4CoO4,Li6CoO4,mp-776004,mp-18925,0.040195945663066,2
BAT_01535,Co15O28,Co15O28,Li13Co15O28,mp-766681,mp-766887,0.069845809193129,2
BAT_01536,CoO2,CoO2,Li5(CoO2)4,mp-755508,mp-780140,0.183328905241201,2
BAT_01537,Co7O12,Co7O12,Li5Co7O12,mp-756900,mp-756433,0.046286681713339,1
BAT_01538,CoO4,Li4CoO4,Li5CoO4,mp-759339,mp-779022,0.03007914079443,1
BAT_01540,Co13O28,Li4Co13O28,Li14Co13O28,mp-759373,mp-777836,0.021125687743672,2
BAT_01541,CoO2,CoO2,LiCoO2,mp-1278937,mp-849273,0.091747108909477,2
BAT_01542,Co21O40,Co21O40,Li20Co21O40,mp-850026,mp-705640,0.053063142602658,1
BAT_01543,CoO4,Li4CoO4,Li47(CoO4)8,mp-759349,mp-1177487,0.053121894320471,2
BAT_01544,CoO4,Li4CoO4,Li5CoO4,mp-759702,mp-773454,0.032295171257708,1
BAT_01546,Co5O12,Li4Co5O12,Li7Co5O12,mp-759802,mp-771155,0.032021812298787,1
BAT_01548,Co2(PO3)5,Co2(PO3)5,LiCo2(PO3)5,mp-1101575,mp-1101526,0.026801191426194,1
BAT_01549,Co3(P2O7)2,Co3(P2O7)2,Li2Co3(P2O7)2,mp-584339,mp-540469,0.021371443819474,1
BAT_01550,CoP2O7,CoP2O7,LiCoP2O7,mp-689964,mp-26647,0.085713482052902,1
BAT_01551,Co2P5O16,Co2P5O16,Li3Co2P5O16,mp-27024,mp-26203,0.074304899370881,2
BAT_01552,Co(PO3)4,LiCo(PO3)4,Li2Co(PO3)4,mp-690004,mp-540530,0.024026233972106,1
BAT_01553,Co2(PO4)3,LiCo2(PO4)3,Li5Co2(PO4)3,mp-863391,mp-780435,0.042751554813517,3
BAT_01554,Co3(PO4)4,Co3(PO4)4,Li3Co3(PO4)4,mp-540169,mp-26177,0.009113683146749,1
BAT_01555,Co(PO3)4,Co(PO3)4,LiCo(PO3)4,mp-26724,mp-31600,0.014797740664667,1
BAT_01556,CoP2O7,CoP2O7,LiCoP2O7,mp-26662,mp-705332,0.064496375276542,1
BAT_01557,CoP2O7,CoP2O7,LiCoP2O7,mp-26716,mp-26715,0.061907764352411,1
BAT_01558,CoPO4,CoPO4,LiCoPO4,mp-540391,mp-758022,0.04117583012176,1
BAT_01559,CoP2O7,CoP2O7,LiCoP2O7,mp-697814,mp-26847,0.067423776203579,1
BAT_01560,CoPO4,CoPO4,LiCoPO4,mp-689943,mp-757804,0.003372451538773,1
BAT_01561,CoPO4,CoPO4,LiCoPO4,mp-504098,mp-1662205,0.260124551668905,1
BAT_01563,CoPO4,CoPO4,LiCoPO4,mp-25954,mp-25953,0.02195632444735,1
BAT_01564,Co3(PO4)4,Co3(PO4)4,Li3Co3(PO4)4,mp-26190,mp-31614,0.060363765829719,1
BAT_01565,CoPO4,CoPO4,LiCoPO4,mp-704189,mp-25889,0.093879076591877,1
BAT_01566,Co5(P2O7)4,Co5(P2O7)4,Li6Co5(P2O7)4,mp-704226,mp-504376,0.056959922688322,2
BAT_01567,Co2P3O10,Co2P3O10,LiCo2P3O10,mp-540204,mp-504230,0.087562803658695,1
BAT_01568,Co(PO4)2,Li2Co(PO4)2,Li4Co(PO4)2,mp-583967,mp-25995,0.053263865758492,2
BAT_01569,CoPO4,CoPO4,LiCoPO4,mp-689940,mp-26989,0.027169235487028,1
BAT_01571,Co(PO3)3,Co(PO3)3,LiCo(PO3)3,mp-26992,mp-26991,0.102276754197113,1
BAT_01572,CoP2O7,CoP2O7,Li2CoP2O7,mp-26996,mp-778815,0.084685687315323,2
BAT_01573,CoP2O7,LiCoP2O7,Li2CoP2O7,mp-705301,mp-26333,0.040346397772472,1
BAT_01574,Co(PO3)4,Co(PO3)4,Li2Co(PO3)4,mp-26432,mp-26359,0.005346175779781,2
BAT_01577,CoPO4,CoPO4,LiCoPO4,mp-704240,mp-26021,0.014365266318255,1
BAT_01578,Co3(P2O7)2,Co3(P2O7)2,Li2Co3(P2O7)2,mp-27010,mp-584122,0.023087182085911,1
BAT_01579,Co3P8O29,Li6Co3P8O29,Li9Co3P8O29,mp-705373,mp-583985,0.070004750013647,1
BAT_01580,CoPO4,CoPO4,LiCoPO4,mp-753839,mp-758248,0.018437062961212,2
BAT_01581,CoPO4,CoPO4,LiCoPO4,mp-766042,mp-757672,0.025179041654388,1
BAT_01582,CoP2O7,CoP2O7,Li2CoP2O7,mp-26780,mp-697726,0.006548734674648,1
BAT_01583,CoP2O7,CoP2O7,LiCoP2O7,mp-27044,mp-27043,0.024010649037216,1
BAT_01585,CoP2O7,LiCoP2O7,Li2CoP2O7,mp-540133,mp-26089,0.027034696865578,1
BAT_01586,CoPO4,CoPO4,LiCoPO4,mp-27046,mp-27045,0.074049926107886,1
BAT_01587,CoP2O7,CoP2O7,LiCoP2O7,mp-540262,mp-26423,0.109226528094563,1
BAT_01588,CoP2O7,CoP2O7,Li2CoP2O7,mp-1244500,mp-31604,0.146183813197924,2
BAT_01590,Co(PO3)4,LiCo(PO3)4,Li2Co(PO3)4,mp-729135,mp-705277,0.017798469778363,1
BAT_01591,Co(PO3)3,Co(PO3)3,LiCo(PO3)3,mp-26460,mp-504262,0.006636725064083,1
BAT_01592,CoPO4,LiCo2(PO4)2,LiCoPO4,mp-754127,mp-757902,0.02830133997262,1
BAT_01593,Co3P3O11,Co3P3O11,LiCo3P3O11,mp-25878,mp-584239,0.011316996166838,1
BAT_01594,CoP2O7,CoP2O7,Li2CoP2O7,mp-26646,mp-26515,0.130717394909407,2
BAT_01595,Co2P3O10,Co2P3O10,LiCo2P3O10,mp-25270,mp-22042,0.017383339227386,1
BAT_01596,CoP2O7,LiCoP2O7,Li2CoP2O7,mp-754170,mp-757366,0.063527675880992,1
BAT_01597,Co9(P2O7)8,Li5Co9(P2O7)8,Li14Co9(P2O7)8,mp-705379,mp-504263,0.013061068399001,1
BAT_01598,CoP2O7,CoP2O7,LiCoP2O7,mp-26198,mp-26197,0.007095179635476,1
BAT_01599,Co3(PO4)4,Co3(PO4)4,Li3Co3(PO4)4,mp-585038,mp-26135,0.079077455574672,1
BAT_01600,Co5(P3O11)2,Co5(P3O11)2,Li4Co5(P3O11)2,mp-26552,mp-26551,0.00962882668587,1
BAT_01601,Co(PO3)4,LiCo(PO3)4,Li2Co(PO3)4,mp-540064,mp-31560,0.06176945555183,1
BAT_01602,Co3(PO4)4,Co3(PO4)4,Li3Co3(PO4)4,mp-31554,mp-26201,0.082654394400661,1
BAT_01605,CoPO4,CoPO4,LiCoPO4,mp-540093,mp-26017,0.115358703352867,1
BAT_01606,CoPO4,CoPO4,LiCoPO4,mp-861694,mp-757936,0.07038666376667,1
BAT_01607,CoP2O7,CoP2O7,Li2CoP2O7,mp-766033,mp-757776,0.029221302142869,2
BAT_01608,CoPO4,CoPO4,LiCoPO4,mp-766076,mp-757630,0.104857169162969,1
BAT_01609,Co(PO3)3,Co(PO3)3,LiCo(PO3)3,mp-584429,mp-584674,0.041724363629694,1
BAT_01610,Co5(P2O7)4,Co5(P2O7)4,Li6Co5(P2O7)4,mp-1178442,mp-769575,0.008869811555814,1
BAT_01611,Co2(PO4)3,LiCo2(PO4)3,Li3Co2(PO4)3,mp-758304,mp-773159,0.092714370219515,1
BAT_01612,CoPO4,CoPO4,LiCoPO4,mp-850025,mp-757563,0.174896563947163,1
BAT_01613,CoPO4,CoPO4,LiCoPO4,mp-777241,mp-772438,0.048514278586677,1
BAT_01614,CoPO4,CoPO4,LiCoPO4,mp-1178446,mp-758373,0.059272070583294,1
BAT_01615,Co3P4O15,Co3P4O15,Li4Co3P4O15,mp-849725,mp-778384,0.021918279237916,2
BAT_01616,CoPO4,CoPO4,LiCoPO4,mp-849770,mp-1176778,0.108268440108019,1
BAT_01617,CoPO4,CoPO4,LiCoPO4,mp-776270,mp-776295,0.055331623174136,1
BAT_01618,Co3Sn(PO4)4,Co3Sn(PO4)4,Li4Co3Sn(PO4)4,mp-775131,mp-757004,0.077786326398762,1
BAT_01619,Co3Sb(PO4)6,LiCo3Sb(PO4)6,Li6Co3Sb(PO4)6,mp-764378,mp-774592,0.088491969011252,1
BAT_01620,CoSn(PO4)2,CoSn(PO4)2,Li2CoSn(PO4)2,mp-863354,mp-1661734,0.134025165198324,1
BAT_01621,VCo3(PO4)4,VCo3(PO4)4,Li4VCo3(PO4)4,mp-757057,mp-1177182,0.041632273468451,1
BAT_01622,VCo3(PO4)6,LiVCo3(PO4)6,Li8VCo3(PO4)6,mp-768928,mp-760152,0.063261156001237,1
BAT_01623,V3Co(PO4)4,V3Co(PO4)4,Li4V3Co(PO4)4,mp-774635,mp-765840,0.039187050683672,1
BAT_01625,Co2(SO4)3,Co2(SO4)3,Li2Co2(SO4)3,mp-1178458,mp-778578,0.107846981857135,2
BAT_01627,Co(SO4)2,Co(SO4)2,LiCo(SO4)2,mp-771768,mp-774464,0.032538381375242,1
BAT_01628,Co(SO4)2,Co(SO4)2,LiCo(SO4)2,mp-772268,mp-1176804,0.002777768367148,1
BAT_01629,Co5SbO12,Co5SbO12,Li4Co5SbO12,mp-753116,mp-757593,0.022610000881147,1
BAT_01630,Co3SbO8,Co3SbO8,Li4Co3SbO8,mp-752854,mp-1177495,0.103513642954921,2
BAT_01632,CoSbO4,CoSbO4,LiCoSbO4,mp-758123,mp-773085,0.107781721523114,1
BAT_01633,Co3SbO8,Co3SbO8,Li2Co3SbO8,mp-757530,mp-757930,0.049824848412316,1
BAT_01634,CoSiO4,LiCoSiO4,Li2CoSiO4,mp-763240,mp-758372,0.005349934017477,1
BAT_01635,Co(SiO3)2,Co(SiO3)2,LiCo(SiO3)2,mp-1341839,mp-753876,0.095481481193754,1
BAT_01636,Co(SiO3)2,LiCo(SiO3)2,Li2Co(SiO3)2,mp-755994,mp-753142,0.0258616840545599,1
BAT_01637,Ti3Co3(SbO8)2,Ti3Co3(SbO8)2,Li4Ti3Co3(SbO8)2,mp-762505,mp-773002,0.117430428580826,1
BAT_01638,Co3(SeO3)4,Co3(SeO3)4,Li2Co3(SeO3)4,mp-775276,mp-562404,0.086777674608777,1
BAT_01639,CoSiO4,LiCoSiO4,Li2CoSiO4,mp-763253,mp-753828,0.004445770357172,1
BAT_01640,CoSiO4,LiCoSiO4,Li2CoSiO4,mp-778061,mp-764957,0.020362096862296,1
BAT_01641,CoSiO4,LiCoSiO4,Li2CoSiO4,mp-763255,mp-753732,0.034675140287127,1
BAT_01642,CoSiO4,LiCoSiO4,Li2CoSiO4,mp-757822,mp-1248621,0.038507397519748,1
BAT_01643,CoSiO4,Li3Co2(SiO4)2,Li2CoSiO4,mp-1177732,mp-758637,0.021971583698797,1
BAT_01644,CoSiO4,CoSiO4,Li3Co2(SiO4)2,mp-25268,mp-781591,0.191816817942522,2
BAT_01645,CoSiO5,Li5Co2(SiO5)2,Li3CoSiO5,mp-849671,mp-758411,0.00982176758919,1
BAT_01646,CoSiO4,LiCoSiO4,Li2CoSiO4,mp-762880,mp-759671,0.000614680078591,1
BAT_01647,CoSiO4,LiCoSiO4,Li2CoSiO4,mp-759261,mp-761247,0.041668056417701,1
BAT_01648,Co2Si3O10,Li5Co4(Si3O10)2,Li4Co2Si3O10,mp-849656,mp-757921,0.013219549715563,1
BAT_01649,CoSiO4,Li3Co2(SiO4)2,Li2CoSiO4,mp-778490,mp-758473,0.035009837487028,1
BAT_01650,CoSiO4,LiCoSiO4,Li2CoSiO4,mp-777657,mp-760516,0.015065164648375,1
BAT_01651,CoSiO4,LiCoSiO4,Li2CoSiO4,mp-758703,mp-758638,0.002090351648725,1
BAT_01652,Co3(SiO4)2,LiCo3(SiO4)2,Li2Co3(SiO4)2,mp-849520,mp-758078,0.012439131744667,1
BAT_01653,Co3SnO8,Co3SnO8,Li2Co3SnO8,mp-771769,mp-772420,0.056191141750638,1
BAT_01654,CoSnO4,LiCoSnO4,Li2CoSnO4,mp-753496,mp-768412,0.006947049749988,1
BAT_01655,Co3TeO8,Co3TeO8,Li2Co3TeO8,mp-761512,mp-755343,0.044173708893399,1
BAT_01656,Co3TeO8,Co3TeO8,Li2Co3TeO8,mp-867653,mp-1178025,0.171527461522865,1
BAT_01657,Co5Te3O16,Co5Te3O16,Li4Co5Te3O16,mp-771020,mp-781593,0.184517526045645,1
BAT_01658,Co3TeO8,Co3TeO8,Li4Co3TeO8,mp-753013,mp-772478,0.064514833883774,3
BAT_01659,Co4TeO8,Co4TeO8,Li3Co4TeO8,mp-1287666,mp-756161,0.039902934807777,1
BAT_01660,TiCo3O8,TiCo3O8,Li4TiCo3O8,mp-1290660,mp-1297766,0.072128957011391,2
BAT_01661,Ti2Co3O10,LiTi2Co3O10,Li5Ti2Co3O10,mp-762834,mp-761142,0.02574253579281,2
BAT_01662,Ti3Co3(TeO8)2,Ti3Co3(TeO8)2,Li4Ti3Co3(TeO8)2,mp-752786,mp-753426,0.079381145829498,1
BAT_01663,V3Co3(TeO8)2,V3Co3(TeO8)2,Li4V3Co3(TeO8)2,mp-775162,mp-771757,0.045552698932268,1
BAT_01664,Ti(CoO3)2,Ti(CoO3)2,Li3Ti(CoO3)2,mp-753158,mp-771220,0.07718822668118,1
BAT_01665,TiCo5O12,TiCo5O12,Li4TiCo5O12,mp-756754,mp-770955,0.01118588123472,1
BAT_01666,TiCoO4,LiTiCoO4,Li2TiCoO4,mp-1176576,mp-1177850,0.000613137512088,1
BAT_01667,Ti6Co3O16,Ti6Co3O16,Li3Ti6Co3O16,mp-758898,mp-772982,0.008267511999402,1
BAT_01668,TiCo3O8,TiCo3O8,Li3TiCo3O8,mp-1101280,mp-761172,0.064845124021891,2
BAT_01669,V3CoO10,LiV3CoO10,Li4V3CoO10,mp-754313,mp-759134,0.021459795805256,1
BAT_01670,VCoO4,VCoO4,LiVCoO4,mp-771308,mp-754522,0.180260592180564,1
BAT_01671,V3CoO8,V3CoO8,Li2V3CoO8,mp-755017,mp-756121,0.051370676723648,1
BAT_01673,VCoO4,VCoO4,LiVCoO4,mp-771137,mp-753151,0.168631099554221,1
BAT_01674,VCoO4,LiVCoO4,Li2VCoO4,mp-753959,mp-773359,0.021441366678151,1
BAT_01675,V3CoO8,Li3V3CoO8,Li4V3CoO8,mp-1177534,mp-771356,0.00463389326915,1
BAT_01676,VCo3O8,VCo3O8,Li2VCo3O8,mp-752604,mp-757835,0.048367584523094,1
BAT_01677,VCoO4,VCoO4,LiVCoO4,mp-756413,mp-753926,0.127842591169732,1
BAT_01679,V5CoO12,V5CoO12,Li2V5CoO12,mp-2236422,mp-755221,0.015482114668237,1
BAT_01680,V3(CoO6)2,LiV3(CoO6)2,Li3V3(CoO6)2,mp-761188,mp-774919,0.084866585242962,1
BAT_01681,V3CoO8,V3CoO8,Li2V3CoO8,mp-861494,mp-1177869,0.024854804967626,1
BAT_01682,V2CoO6,V2CoO6,LiV2CoO6,mp-755979,mp-761801,0.011030634436091,1
BAT_01683,Co3WO8,Co3WO8,Li2Co3WO8,mp-753391,mp-775180,0.093857722447852,1
BAT_01684,Co(WO4)2,Co(WO4)2,Li2Co(WO4)2,mp-25290,mp-552307,0.047077079777056,2
BAT_01687,CoS2,CoS2,LiCoS2,mp-1390701,mp-1176776,0.132286694546869,2
BAT_01689,Cr3CuO8,Li3Cr3CuO8,Li4Cr3CuO8,mp-768828,mp-756558,0.013627165483628,1
BAT_01690,Cr3(CuO6)2,Cr3(CuO6)2,Li3Cr3(CuO6)2,mp-764630,mp-774351,0.075017014366033,1
BAT_01691,CrFe3Cu2(PO4)6,CrFe3Cu2(PO4)6,Li4CrFe3Cu2(PO4)6,mp-773538,mp-1177494,0.041308569015128,1
BAT_01692,Cr3(CuO6)2,Cr3(CuO6)2,Li2Cr3(CuO6)2,mp-772337,mp-1178040,0.091935223303492,1
BAT_01693,Cr3Cu(PO4)4,Cr3Cu(PO4)4,Li4Cr3Cu(PO4)4,mp-756357,mp-1177451,0.105730926714603,1
BAT_01695,V4CrCuO12,V4CrCuO12,Li2V4CrCuO12,mp-756483,mp-755828,0.014977534235834,1
BAT_01697,CrF6,Li2CrF6,Li4CrF6,mp-555112,mp-753824,0.163695692919642,2
BAT_01699,CrF4,CrF4,LiCrF4,mp-554855,mp-759949,0.055005154665017,1
BAT_01703,NaCrF6,NaCrF6,NaLi2CrF6,mp-558418,mp-1111349,0.106933784420799,1
BAT_01704,CrP2(O4F)2,Li10Cr3P6(O4F)6,Li5CrP2(O4F)2,mp-760793,mp-770679,0.028516284453645,2
BAT_01705,CrPO4F,CrPO4F,Li2CrPO4F,mp-755075,mp-25391,0.186188185050811,3
BAT_01706,CrPO4F,CrPO4F,LiCrPO4F,mp-770697,mp-770575,0.01766637007006,1
BAT_01707,CrPO4F,LiCrPO4F,Li2CrPO4F,mp-776662,mp-770894,0.049191811594483,1
BAT_01709,VCrP2(O4F)2,VCrP2(O4F)2,Li3VCrP2(O4F)2,mp-765139,mp-753680,0.087092842477847,3
BAT_01711,Mn3Cr2Fe3O16,Li4Mn3Cr2Fe3O16,Li6Mn3Cr2Fe3O16,mp-849471,mp-861553,0.008953829525938,1
BAT_01712,Mn3Cr3(FeO8)2,Li4Mn3Cr3(FeO8)2,Li10Mn3Cr3(FeO8)2,mp-761449,mp-777063,0.107502500114871,1
BAT_01713,MnCr2Fe3(PO4)6,MnCr2Fe3(PO4)6,Li4MnCr2Fe3(PO4)6,mp-776060,mp-779026,0.08294549922811,1
BAT_01714,Cr12Fe7O48,Cr12Fe7O48,Li9Cr12Fe7O48,mp-1178459,mp-1176819,0.004233080090945,1
BAT_01715,CrFe3O8,Li3CrFe3O8,Li4CrFe3O8,mp-754773,mp-759919,0.001198599609906,1
BAT_01716,CrFe3O8,Li2CrFe3O8,Li3CrFe3O8,mp-754888,mp-763933,0.00505094825478,1
BAT_01717,CrFeO4,Li4Cr3(FeO4)3,Li2CrFeO4,mp-755679,mp-755048,0.005137096832021,1
BAT_01718,CrFe3O8,Li3CrFe3O8,Li4CrFe3O8,mp-754939,mp-768701,0.000154595606006,1
BAT_01719,Cr2FeO6,Li2Cr2FeO6,Li3Cr2FeO6,mp-782636,mp-755051,0.008662427280901,1
BAT_01720,CrFeO4,LiCrFeO4,Li2CrFeO4,mp-754600,mp-752610,0.005114392658461,1
BAT_01721,Cr3FeO8,Li2Cr3FeO8,Li4Cr3FeO8,mp-769975,mp-768704,0.03310952410308,1
BAT_01722,Cr2Fe5O12,Li3Cr2Fe5O12,Li5Cr2Fe5O12,mp-756384,mp-755090,0.033960596440502,2
